gene_id	log2FC_TE_xtail	pvalue_TE_xtail	padj_TE_xtail	log2FC_mRNA_xtail	log2FC_RPF_xtail	log2FC_basis	TPM_RNA_NitrogenPlus	TPM_RNA_NitrogenMinus	TPM_Ribo_NitrogenPlus	TPM_Ribo_NitrogenMinus	RPKM_RNA_NitrogenPlus	RPKM_RNA_NitrogenMinus	RPKM_Ribo_NitrogenPlus	RPKM_Ribo_NitrogenMinus	FPKM_RNA_NitrogenPlus	FPKM_RNA_NitrogenMinus	FPKM_Ribo_NitrogenPlus	FPKM_Ribo_NitrogenMinus
MM_RS09870	-0.45141596005559	0.440486991688322	0.802774016986508	0.708352173263688	0.247426908393219	raw_counts / xtail internal size factors	0.09	0.125	1.301	2.517	19.042	27.221	76.411	114.089	19.042	27.221	76.411	114.089
MM_RS00645	-0.360024909246635	0.44055527177471	0.802774016986508	-0.35407024181948	-0.713834585863006	raw_counts / xtail internal size factors	1.303	0.971	7.33	7.119	279.562	203.882	427.562	326.345	279.562	203.882	427.562	326.345
MM_RS10360	-0.528116731854347	0.441317835163553	0.803736937992825	-1.38393083076892	-1.91087014237153	raw_counts / xtail internal size factors	0.265	0.086	1.423	0.799	57.232	18.425	91.468	34.78	57.232	18.425	91.468	34.78
MM_RS14960	-0.710706604188007	0.441982788432089	0.804094813294839	1.03707313493431	0.306854123939639	raw_counts / xtail internal size factors	0.004	0.008	0.038	0.063	0.935	1.723	2.108	2.938	0.935	1.723	2.108	2.938
MM_RS02420	-0.476408037435022	0.441804115679228	0.804094813294839	1.18197459929652	0.697660688913083	raw_counts / xtail internal size factors	0.119	0.253	1.132	2.887	25.342	53.319	65.286	127.435	25.342	53.319	65.286	127.435
MM_RS14845	-0.545176307918259	0.442590879140993	0.804719306922499	1.09816378354736	0.547265907212205	raw_counts / xtail internal size factors	0.036	0.071	0.374	0.913	7.408	15.146	22.36	43.435	7.408	15.146	22.36	43.435
MM_RS08510	0.541054409637115	0.442794864776173	0.804719306922499	-1.29840093719338	-0.767295718867668	raw_counts / xtail internal size factors	0.084	0.029	0.321	0.295	17.646	6.353	18.342	12.539	17.646	6.353	18.342	12.539
MM_RS03680	-0.377369421336926	0.443868272436787	0.806243269457931	0.148162977098953	-0.229559484505616	raw_counts / xtail internal size factors	0.868	0.918	25.739	39.102	185.272	192.887	1560.301	1781.99	185.272	192.887	1560.301	1781.99
MM_RS00745	-0.464444811048589	0.444111665233198	0.806258776703103	-0.381911697255201	-0.851887050075608	raw_counts / xtail internal size factors	0.096	0.063	0.499	0.493	20.154	13.662	30.201	21.916	20.154	13.662	30.201	21.916
MM_RS08760	-0.520455517063101	0.444644925312646	0.806374024616118	-0.328556261672381	-0.848103468801931	raw_counts / xtail internal size factors	1.534	1.14	11.467	13.481	326.039	241.414	740.956	605.481	326.039	241.414	740.956	605.481
MM_RS04345	0.40186601693427	0.444581054587713	0.806374024616118	0.151995719286911	0.552895973430614	raw_counts / xtail internal size factors	0.246	0.235	0.882	2.129	52.157	50.65	51.661	92.032	52.157	50.65	51.661	92.032
MM_RS13200	-0.611098212983143	0.44546094935907	0.807001287150231	1.38218880157008	0.759683935445291	raw_counts / xtail internal size factors	0.117	0.244	1.066	2.67	24.979	53.865	59.824	114.627	24.979	53.865	59.824	114.627
MM_RS02955	-0.506775463859295	0.445358747916655	0.807001287150231	-0.768397976427428	-1.2910757875688	raw_counts / xtail internal size factors	0.067	0.036	1.521	0.889	14.149	7.749	85.74	40.847	14.149	7.749	85.74	40.847
MM_RS17910	0.557855536878554	0.445774505043398	0.80714339441666	0.947322152649181	1.49449685489129	raw_counts / xtail internal size factors	2.414	4.092	1.672	7.474	522.332	871.16	97.286	340.875	522.332	871.16	97.286	340.875
MM_RS06760	0.395996388714345	0.446022235084985	0.80716622722549	-0.0299201501005937	0.366483959631944	raw_counts / xtail internal size factors	0.323	0.277	4.07	8.627	68.957	59.456	240.711	405.014	68.957	59.456	240.711	405.014
MM_RS11540	0.410589056716272	0.446269601084406	0.807188377514629	0.706983561023818	1.11723224995954	raw_counts / xtail internal size factors	0.103	0.155	0.945	3.815	22.023	32.753	58.143	170.973	22.023	32.753	58.143	170.973
MM_RS01790	0.400496118697466	0.447270716038563	0.808573126993359	-0.555232087104386	-0.154662302376942	raw_counts / xtail internal size factors	0.056	0.032	0.196	0.281	11.907	6.986	11.449	12.73	11.907	6.986	11.449	12.73
MM_RS10690	0.649695921763964	0.452195989326975	0.808924949429474	0.00040504213287151	0.643374323889776	raw_counts / xtail internal size factors	0.307	0.255	0.122	0.311	66.081	55.17	7.13	13.782	66.081	55.17	7.13	13.782
MM_RS10610	0.632834760324966	0.450142182057624	0.808924949429474	0.111441693402095	0.733147311139326	raw_counts / xtail internal size factors	0.031	0.031	0.124	0.296	6.52	6.591	6.93	13.277	6.52	6.591	6.93	13.277
MM_RS02905	0.582247679578655	0.450270120359067	0.808924949429474	-0.130070925405372	0.434578567664146	raw_counts / xtail internal size factors	0.093	0.074	0.609	1.299	19.676	15.938	35.126	57.066	19.676	15.938	35.126	57.066
MM_RS09335	0.572327771179302	0.450489859954447	0.808924949429474	-0.925985243979485	-0.352368545057314	raw_counts / xtail internal size factors	0.138	0.063	0.19	0.277	29.074	13.662	11.675	12.344	29.074	13.662	11.675	12.344
MM_RS00115	-0.566255785043996	0.452377000934503	0.808924949429474	-0.780969708466767	-1.36841717506009	raw_counts / xtail internal size factors	0.746	0.354	37.392	25.571	160.766	77.069	2271.525	1196.075	160.766	77.069	2271.525	1196.075
MM_RS16165	-0.549248963526456	0.450967637056422	0.808924949429474	0.896207920252488	0.333332136913139	raw_counts / xtail internal size factors	0.029	0.049	0.477	0.923	6.161	10.366	27.452	42.195	6.161	10.366	27.452	42.195
MM_RS09605	0.541448777214504	0.447975029460742	0.808924949429474	-1.26188825041766	-0.714214337233183	raw_counts / xtail internal size factors	0.174	0.065	0.298	0.287	36.962	13.932	17.24	12.763	36.962	13.932	17.24	12.763
MM_RS14145	0.510155823748994	0.452380374190181	0.808924949429474	0.680638068985108	1.18657282991215	raw_counts / xtail internal size factors	0.132	0.175	0.442	1.471	27.773	38.39	24.837	64.276	27.773	38.39	24.837	64.276
MM_RS11900	-0.494666403624405	0.452443971537986	0.808924949429474	0.504815725424783	-0.0010383376844793	raw_counts / xtail internal size factors	0.04	0.048	0.403	0.584	8.477	10.407	22.761	26.546	8.477	10.407	22.761	26.546
MM_RS02975	0.457294881137694	0.449037713691325	0.808924949429474	1.41600768533104	1.87041513158785	raw_counts / xtail internal size factors	0.104	0.254	0.834	5.819	21.933	53.984	52.013	264.537	21.933	53.984	52.013	264.537
MM_RS00355	0.4521055589062	0.450654274189472	0.808924949429474	-2.3305879964398	-1.87637510717065	raw_counts / xtail internal size factors	0.571	0.103	1.938	1.022	121.642	21.836	121.06	45.986	121.642	21.836	121.06	45.986
MM_RS00840	-0.449352662650223	0.451892043430332	0.808924949429474	0.330363094297487	-0.12779541793541	raw_counts / xtail internal size factors	0.025	0.03	0.453	0.786	5.325	6.225	28.125	35.866	5.325	6.225	28.125	35.866
MM_RS05510	0.437610404212522	0.452649236194005	0.808924949429474	-0.736756876540448	-0.299241613034909	raw_counts / xtail internal size factors	0.129	0.075	0.705	1.08	27.443	15.661	43.479	47.499	27.443	15.661	43.479	47.499
MM_RS08425	-0.419679355145774	0.448747570847973	0.808924949429474	-0.209511007446942	-0.637687233957874	raw_counts / xtail internal size factors	0.047	0.034	0.575	0.674	9.949	7.383	35.064	29.848	9.949	7.383	35.064	29.848
MM_RS00375	-0.417298036491441	0.450512989737912	0.808924949429474	-1.62012675808971	-2.04754040721538	raw_counts / xtail internal size factors	0.258	0.071	2.655	1.056	55.134	15.355	155.797	46.824	55.134	15.355	155.797	46.824
MM_RS03660	0.400324058118013	0.448747287690094	0.808924949429474	0.35400391922616	0.752709922341863	raw_counts / xtail internal size factors	0.056	0.065	0.263	0.696	11.984	13.858	15.162	30.635	11.984	13.858	15.162	30.635
MM_RS11525	-0.380986488332743	0.447745539253524	0.808924949429474	1.55591491300512	1.17430936250818	raw_counts / xtail internal size factors	0.077	0.203	0.789	3.159	16.397	43.177	47.604	139.512	16.397	43.177	47.604	139.512
MM_RS07180	0.380985067776555	0.451062324135732	0.808924949429474	-0.772496393269999	-0.390940195988044	raw_counts / xtail internal size factors	2.151	1.208	32.523	36.742	460.462	253.092	1847.811	1650.118	460.462	253.092	1847.811	1650.118
MM_RS09580	0.373625294212354	0.451274834000902	0.808924949429474	1.72731824954694	2.09912132316342	raw_counts / xtail internal size factors	0.116	0.328	0.452	3.124	24.666	70.921	26.33	137.3	24.666	70.921	26.33	137.3
MM_RS03395	0.36703399465496	0.450778634980207	0.808924949429474	-0.905758678334726	-0.537656413780431	raw_counts / xtail internal size factors	0.19	0.09	1.189	1.301	40.189	19.244	69.184	58.965	40.189	19.244	69.184	58.965
MM_RS10490	-0.346440048123976	0.449273441826726	0.808924949429474	1.68357337223012	1.33672654423341	raw_counts / xtail internal size factors	0.27	0.754	2.524	10.625	57.687	161.787	149.147	476.129	57.687	161.787	149.147	476.129
MM_RS08205	-0.328522084964013	0.451723192209095	0.808924949429474	-0.246886882221223	-0.575387561348869	raw_counts / xtail internal size factors	0.373	0.294	5.321	5.844	79.615	62.083	312.676	263.604	79.615	62.083	312.676	263.604
MM_RS17095	-0.413723238175121	0.453447844722725	0.809627498475219	-0.234623637360246	-0.65235741302467	raw_counts / xtail internal size factors	0.085	0.067	0.512	0.492	18.254	14.097	29.228	22.038	18.254	14.097	29.228	22.038
MM_RS01655	-0.37825248954121	0.453749870977664	0.809627498475219	0.956867395082927	0.57865641291467	raw_counts / xtail internal size factors	0.704	1.278	6.477	17.506	149.419	270.624	394.262	785.088	149.419	270.624	394.262	785.088
MM_RS11960	-0.371713164194398	0.453531093479325	0.809627498475219	-0.130670181408227	-0.506199313877981	raw_counts / xtail internal size factors	0.124	0.104	2.055	2.34	26.064	22.244	120.486	106.825	26.064	22.244	120.486	106.825
MM_RS04645	0.797109090378715	0.455814450280196	0.811032715933136	-0.573811264379059	0.192391249613128	raw_counts / xtail internal size factors	0.023	0.015	0.095	0.172	4.917	3.047	5.527	7.749	4.917	3.047	5.527	7.749
MM_RS14220	0.731037015025503	0.45506719540446	0.811032715933136	0.6379028426228	1.34946483232923	raw_counts / xtail internal size factors	0.016	0.02	0.032	0.123	3.351	4.479	1.813	5.524	3.351	4.479	1.813	5.524
MM_RS03710	-0.581636608808541	0.455618789149518	0.811032715933136	0.53844899767196	-0.0435144978685074	raw_counts / xtail internal size factors	1098.653	1399.639	8193.689	17202.613	238504.92	297101.456	538132.261	817298.959	238504.92	297101.456	538132.261	817298.959
MM_RS03930	0.555032466498028	0.45575915243915	0.811032715933136	2.18736433621211	2.741286022881	raw_counts / xtail internal size factors	0.094	0.375	0.646	7.257	20.379	79.642	38.563	339.348	20.379	79.642	38.563	339.348
MM_RS18285	0.45019626046783	0.455602794547884	0.811032715933136	1.2449588657806	1.69268168602829	raw_counts / xtail internal size factors	2.754	6.013	11.106	67.621	583.722	1277.105	690.463	3117.615	583.722	1277.105	690.463	3117.615
MM_RS08910	0.38639135072641	0.455954891276129	0.811032715933136	0.0876149223042117	0.466962529524499	raw_counts / xtail internal size factors	0.066	0.063	0.558	1.28	14.048	13.476	32.967	57.573	14.048	13.476	32.967	57.573
MM_RS17740	-0.455741291566711	0.45682040726524	0.811311152685757	0.936196317800029	0.473571610918087	raw_counts / xtail internal size factors	0.382	0.669	2.571	6.065	80.717	142.327	152.266	263.789	80.717	142.327	152.266	263.789
MM_RS09380	-0.430312062402514	0.456593935546558	0.811311152685757	-1.20299135228402	-1.63985449698311	raw_counts / xtail internal size factors	0.44	0.173	20.688	10.218	92.474	37.042	1182.95	431.988	92.474	37.042	1182.95	431.988
MM_RS12455	0.357447283891919	0.456720196941626	0.811311152685757	0.887470256680032	1.24432565927846	raw_counts / xtail internal size factors	4.059	6.634	59.614	250.499	864.276	1420.9	3602.101	11241.156	864.276	1420.9	3602.101	11241.156
MM_RS11690	0.546527417946244	0.458170256549462	0.811697475867025	-0.649881288394549	-0.122077152256166	raw_counts / xtail internal size factors	0.062	0.035	0.363	0.516	13.182	7.482	20.879	23.191	13.182	7.482	20.879	23.191
MM_RS01215	-0.545919815821243	0.457368679141563	0.811697475867025	0.819664836446481	0.275280935919278	raw_counts / xtail internal size factors	3.256	4.845	4.274	7.195	696.465	1046.547	236.313	309.853	696.465	1046.547	236.313	309.853
MM_RS03445	-0.423074909718952	0.458220130565189	0.811697475867025	0.692619637272365	0.268657588893773	raw_counts / xtail internal size factors	0.256	0.368	0.515	0.96	54.391	78.693	29.689	43.615	54.391	78.693	29.689	43.615
MM_RS08620	-0.380461157264923	0.457902136304073	0.811697475867025	0.822092138584919	0.438646082454597	raw_counts / xtail internal size factors	0.173	0.284	1.372	3.001	37.098	60.059	80.084	133.543	37.098	60.059	80.084	133.543
MM_RS14080	0.375506189833426	0.458144128718185	0.811697475867025	0.576697539108044	0.94532543399265	raw_counts / xtail internal size factors	0.073	0.097	0.645	2.061	15.513	20.721	38.123	93.337	15.513	20.721	38.123	93.337
MM_RS14820	0.514308565296137	0.458800070888869	0.811886929567777	-0.585334821687849	-0.0868493636414037	raw_counts / xtail internal size factors	0.063	0.04	0.431	0.707	13.433	8.355	25.76	30.739	13.433	8.355	25.76	30.739
MM_RS07455	-0.374202920096257	0.458720030901387	0.811886929567777	1.63577781690173	1.26093627449864	raw_counts / xtail internal size factors	0.267	0.793	1.693	6.57	56.01	168.013	98.647	284.571	56.01	168.013	98.647	284.571
MM_RS12660	0.411746190550506	0.459392652756738	0.81251673205249	0.12730540578323	0.536164300722268	raw_counts / xtail internal size factors	0.218	0.224	1.313	2.945	46.791	47.035	75.587	131.932	46.791	47.035	75.587	131.932
MM_RS14580	0.499292595582578	0.460673330973207	0.813943152460638	0.798681898998538	1.29529007106082	raw_counts / xtail internal size factors	0.096	0.173	0.312	1.248	20.495	35.683	18.401	58.245	20.495	35.683	18.401	58.245
MM_RS05090	-0.351279239067487	0.460456223266424	0.813943152460638	-0.0812561058216505	-0.43533870922887	raw_counts / xtail internal size factors	0.455	0.394	6.132	7.96	97.477	83.428	368.959	355.957	97.477	83.428	368.959	355.957
MM_RS15625	0.68930606619252	0.461164957469837	0.814049830864113	0.260702996005304	0.927614969289321	raw_counts / xtail internal size factors	0.255	0.277	7.427	24.353	54.837	58.68	447.473	1140.156	54.837	58.68	447.473	1140.156
MM_RS05980	-0.385269662075742	0.461207958354413	0.814049830864113	-0.223659353598224	-0.60984150105768	raw_counts / xtail internal size factors	1.009	0.84	5.018	5.795	217.439	175.25	302.495	259.874	217.439	175.25	302.495	259.874
MM_RS01285	-0.483220341830247	0.461997635275242	0.81502460529286	-0.576543327956146	-1.07350771518463	raw_counts / xtail internal size factors	0.056	0.035	0.947	0.74	11.944	7.334	55.641	32.977	11.944	7.334	55.641	32.977
MM_RS08575	0.348890500914292	0.462478595231029	0.815454040795132	0.276932510056215	0.625695614115504	raw_counts / xtail internal size factors	0.07	0.076	0.536	1.396	14.813	16.29	31.86	62.89	14.813	16.29	31.86	62.89
MM_RS16625	2.73011000013182	0.462953294742907	0.815711463318998	-0.773520404339509	2.80856631344717	raw_counts / xtail internal size factors	0.01	0.007	0.058	0.6	2.038	1.329	3.206	25.738	2.038	1.329	3.206	25.738
MM_RS03800	-0.489907714585809	0.463099808333448	0.815711463318998	5.37585102397186	4.87967421468415	raw_counts / xtail internal size factors	0.021	0.884	0.297	17.591	4.355	184.054	18.998	816.508	4.355	184.054	18.998	816.508
MM_RS04630	-0.399937615352164	0.463845253771783	0.816605515999246	-1.1160532789767	-1.52228338137311	raw_counts / xtail internal size factors	0.232	0.089	1.62	0.945	49.022	19.442	95.725	41.896	49.022	19.442	95.725	41.896
MM_RS16235	0.517914611090963	0.464315872669004	0.817015064517012	0.378084208482222	0.893858893163867	raw_counts / xtail internal size factors	0.169	0.213	0.988	2.591	35.977	44.459	55.532	123.151	35.977	44.459	55.532	123.151
MM_RS04865	0.867393239552982	0.467343399701652	0.81982109922114	0.87314157813595	1.72143869618121	raw_counts / xtail internal size factors	0.009	0.015	0.083	0.405	2.061	3.26	4.662	18.132	2.061	3.26	4.662	18.132
MM_RS11650	-0.434357844790142	0.466891799407101	0.81982109922114	0.829575684609163	0.394876854034751	raw_counts / xtail internal size factors	0.076	0.115	0.506	0.985	16.267	24.761	28.864	45.962	16.267	24.761	28.864	45.962
MM_RS06870	0.425665931269227	0.467164647781633	0.81982109922114	-0.170699725036352	0.255213276379798	raw_counts / xtail internal size factors	0.084	0.066	2.971	5.077	17.816	14.144	166.49	222.186	17.816	14.144	166.49	222.186
MM_RS01705	0.389998673911355	0.467197945306592	0.81982109922114	-0.0829576730365397	0.306698658663843	raw_counts / xtail internal size factors	0.39	0.33	2.202	4.533	82.971	70.455	130.828	213.23	82.971	70.455	130.828	213.23
MM_RS00795	-0.387470690764122	0.467132276712636	0.81982109922114	0.587682779612752	0.194273222944304	raw_counts / xtail internal size factors	0.093	0.117	1.08	2.104	19.789	25.427	64.19	93.003	19.789	25.427	64.19	93.003
MM_RS07445	-0.352776462907375	0.467310214995697	0.81982109922114	-0.388574292165049	-0.745902606100098	raw_counts / xtail internal size factors	0.558	0.397	9.469	8.518	118.054	84.176	542.084	388.107	118.054	84.176	542.084	388.107
MM_RS15705	0.387363750974176	0.468140890235117	0.820800651775871	-0.782755829851267	-0.395026107908928	raw_counts / xtail internal size factors	0.326	0.175	1.009	1.314	68.653	37.281	60.567	61.478	68.653	37.281	60.567	61.478
MM_RS10065	0.462957005690181	0.468513115203745	0.821033958394312	-1.26702976008753	-0.801274026307453	raw_counts / xtail internal size factors	0.392	0.141	0.844	0.826	83.197	30.409	49.792	34.977	83.197	30.409	49.792	34.977
MM_RS04305	-0.54159002555873	0.469238827641959	0.821886171068799	0.841225455902028	0.286507513255031	raw_counts / xtail internal size factors	0.086	0.131	0.771	1.502	18.442	28.39	44.903	67.777	18.442	28.39	44.903	67.777
MM_RS16145	0.4770139933811	0.469488771298201	0.821904615944276	-0.436750744754035	0.0339055634761346	raw_counts / xtail internal size factors	0.096	0.07	0.451	0.689	20.524	14.501	25.789	32.131	20.524	14.501	25.789	32.131
MM_RS12965	-0.357623303083107	0.469746096846709	0.821935958447886	-0.634886174552667	-0.990956111917268	raw_counts / xtail internal size factors	0.209	0.12	1.251	0.974	44.471	25.719	72.262	44.512	44.471	25.719	72.262	44.512
MM_RS15065	0.844195966675404	0.470489144805474	0.82197925400366	-0.584035478479611	0.244744037515813	raw_counts / xtail internal size factors	0.024	0.013	0.148	0.258	5.266	2.808	8.352	11.814	5.266	2.808	8.352	11.814
