gene_id	log2FC_Ribo	lfcSE_Ribo	pvalue_Ribo	padj_Ribo	baseMean_counts_Ribo	log2FC_basis_Ribo	TPM_Ribo_NitrogenPlus	TPM_Ribo_NitrogenMinus	RPKM_Ribo_NitrogenPlus	RPKM_Ribo_NitrogenMinus	FPKM_Ribo_NitrogenPlus	FPKM_Ribo_NitrogenMinus
MM_RS15260	0.128696746981411	0.500941850744719	0.797248595774429	0.891163964338148	96.3214030799983	raw_counts / DESeq2 median-of-ratios	0.161	0.313	9.677	14.182	9.677	14.182
MM_RS17565	0.219283891220248	0.859969025645345	0.798730473141185	0.891954430724103	12.945591358234	raw_counts / DESeq2 median-of-ratios	0.094	0.163	5.251	7.315	5.251	7.315
MM_RS00275	-0.167945524748801	0.657712792731741	0.79845447231096	0.891954430724103	25.3228521470978	raw_counts / DESeq2 median-of-ratios	0.37	0.573	22.128	26.117	22.128	26.117
MM_RS08955	0.12923440318798	0.506631335616359	0.798656917347575	0.891954430724103	444.799970027739	raw_counts / DESeq2 median-of-ratios	1.913	3.331	109.796	144.188	109.796	144.188
MM_RS01955	-0.134122529499756	0.527874148821343	0.799433365210107	0.892450822054204	376.316061204671	raw_counts / DESeq2 median-of-ratios	8.263	11.201	466.755	513.569	466.755	513.569
MM_RS14470	0.127666101339566	0.508431460665621	0.801738374952173	0.894489233087378	66.0780303247249	raw_counts / DESeq2 median-of-ratios	0.568	1.065	33.62	47.94	33.62	47.94
MM_RS14940	0.122198898724048	0.48740608179731	0.802036234763061	0.894489233087378	148.111665162903	raw_counts / DESeq2 median-of-ratios	0.716	1.413	43.149	63.007	43.149	63.007
MM_RS18905	0.112296189428274	0.447636463819096	0.801918713309564	0.894489233087378	204.520170950432	raw_counts / DESeq2 median-of-ratios	23.348	43.801	1388.825	1988.205	1388.825	1988.205
MM_RS18675	-0.287430695992115	1.15210538111477	0.802987196541609	0.894683153824103	5.49745693490616	raw_counts / DESeq2 median-of-ratios	0.94	1.39	56.398	61.111	56.398	61.111
MM_RS02670	-0.187789915040978	0.75229545210546	0.802879252061512	0.894683153824103	23.2254642676459	raw_counts / DESeq2 median-of-ratios	0.166	0.213	9.301	9.783	9.301	9.783
MM_RS15580	-0.131036742500474	0.524571397188069	0.802743777873408	0.894683153824103	175.700907841538	raw_counts / DESeq2 median-of-ratios	1.578	2.168	89.362	98.72	89.362	98.72
MM_RS14305	-0.204677541510073	0.82307703190536	0.803613259469489	0.894803416572409	13.1344666362082	raw_counts / DESeq2 median-of-ratios	0.342	0.482	19.616	21.208	19.616	21.208
MM_RS16210	0.112613234468854	0.452321627307911	0.803386178211835	0.894803416572409	136.429715319824	raw_counts / DESeq2 median-of-ratios	0.43	0.792	25.386	35.562	25.386	35.562
MM_RS16595	0.275836102527359	1.1127042913725	0.804214068580023	0.894895422962436	5.84164428772238	raw_counts / DESeq2 median-of-ratios	0.571	1.164	33.78	53.117	33.78	53.117
MM_RS13300	-0.153607980994321	0.618989177339543	0.80401108036716	0.894895422962436	753.977141728306	raw_counts / DESeq2 median-of-ratios	3.155	5.881	199.681	260.333	199.681	260.333
MM_RS13825	-0.158534627941526	0.642630153951762	0.805143093580791	0.895538883264086	27.6650987846518	raw_counts / DESeq2 median-of-ratios	0.148	0.234	8.789	10.3	8.789	10.3
MM_RS16245	0.124124777136903	0.503590160307719	0.805310877654386	0.895538883264086	99.6757908627614	raw_counts / DESeq2 median-of-ratios	0.554	1.057	32.87	46.288	32.87	46.288
MM_RS04140	0.120467737164865	0.491174363752686	0.806251475823442	0.896296297873888	4100.97631619364	raw_counts / DESeq2 median-of-ratios	4722.451	9585.223	286924.445	420150.97	286924.445	420150.97
MM_RS16670	-0.175152285089157	0.717522641851555	0.807147966892837	0.896609274479616	24.9441827489864	raw_counts / DESeq2 median-of-ratios	0.503	0.696	29.145	33.075	29.145	33.075
MM_RS12595	-0.170369994779006	0.698536898853273	0.807311767119747	0.896609274479616	957.82065057734	raw_counts / DESeq2 median-of-ratios	3.753	4.603	206.247	201.331	206.247	201.331
MM_RS06785	-0.141499931301938	0.579552991358181	0.807111885491684	0.896609274479616	1451.28807304456	raw_counts / DESeq2 median-of-ratios	7.633	13.938	478.871	630.257	478.871	630.257
MM_RS19385	0.291295660738334	1.19783203430219	0.807861518931363	0.896931432461886	8.10550958874345	raw_counts / DESeq2 median-of-ratios	2.067	3.864	120.488	195.916	120.488	195.916
MM_RS08570	-0.157504228544935	0.650847796861958	0.808781280307331	0.897161405597343	118.768165437134	raw_counts / DESeq2 median-of-ratios	0.297	0.378	16.474	16.904	16.474	16.904
MM_RS07300	0.140801516154703	0.58169064612411	0.808737030980125	0.897161405597343	296.284351787841	raw_counts / DESeq2 median-of-ratios	1.297	2.288	74.354	96.926	74.354	96.926
MM_RS11895	-0.115422428857132	0.477124514339217	0.808847891438948	0.897161405597343	607.009236503032	raw_counts / DESeq2 median-of-ratios	1.244	1.757	70.796	79.309	70.796	79.309
MM_RS14065	-0.11498459990237	0.477095631430144	0.809547720578942	0.897649382625896	553.797861841259	raw_counts / DESeq2 median-of-ratios	4.266	7.146	257.99	327.822	257.99	327.822
MM_RS07565	-0.10869203451283	0.454102107685238	0.810829595850576	0.898578332907933	2910.54131739648	raw_counts / DESeq2 median-of-ratios	121.807	203.568	7308.783	8946.9	7308.783	8946.9
MM_RS12465	0.0965554758801846	0.403562767261122	0.810905808822822	0.898578332907933	1077.81049112582	raw_counts / DESeq2 median-of-ratios	3.807	6.908	224.042	308.307	224.042	308.307
MM_RS03005	0.243204903612674	1.02156211793034	0.811825579888635	0.89902069667693	7.98629381226089	raw_counts / DESeq2 median-of-ratios	0.09	0.165	5.066	7.266	5.066	7.266
MM_RS09685	0.115482403745583	0.484424795301562	0.811578019513181	0.89902069667693	1408.1145468857	raw_counts / DESeq2 median-of-ratios	2.366	4.765	143.576	209.575	143.576	209.575
MM_RS14745	0.12832153006318	0.539797638297109	0.812097069979511	0.899033102470908	49.9712907535676	raw_counts / DESeq2 median-of-ratios	0.615	1.098	35.733	49.507	35.733	49.507
MM_RS10340	-0.144157731127485	0.60793493146191	0.812558337300592	0.899255526125039	215.948104199535	raw_counts / DESeq2 median-of-ratios	1.179	2.165	74.059	95.637	74.059	95.637
MM_RS16490	0.115051460736828	0.487032200338588	0.813254450005872	0.899737626624049	87.3807563051552	raw_counts / DESeq2 median-of-ratios	0.202	0.376	11.919	16.738	11.919	16.738
MM_RS15875	-0.151090385292456	0.644406813200162	0.814624553795894	0.899986157989205	52.1775605578088	raw_counts / DESeq2 median-of-ratios	0.122	0.162	6.814	7.244	6.814	7.244
MM_RS15230	0.130342217368043	0.558409030925532	0.815437534935574	0.899986157989205	235.355827546418	raw_counts / DESeq2 median-of-ratios	0.621	1.295	38.315	59.821	38.315	59.821
MM_RS14820	-0.128657805885079	0.551939946969937	0.815682904816775	0.899986157989205	69.1917244677166	raw_counts / DESeq2 median-of-ratios	0.431	0.707	25.76	30.739	25.76	30.739
MM_RS12490	-0.128391714498405	0.548084021960775	0.814786605303841	0.899986157989205	55.9459182203613	raw_counts / DESeq2 median-of-ratios	3.768	5.64	220.668	261.197	220.668	261.197
MM_RS03145	0.120889433702576	0.516025914762749	0.814775310297737	0.899986157989205	76.6447524021038	raw_counts / DESeq2 median-of-ratios	0.099	0.175	5.76	8.073	5.76	8.073
MM_RS04355	0.111370040352226	0.473794366482766	0.814162268199825	0.899986157989205	223.512682038775	raw_counts / DESeq2 median-of-ratios	0.589	1.037	34.354	48.113	34.354	48.113
MM_RS07485	-0.105942548140812	0.45147102714227	0.814472022603244	0.899986157989205	388.863712889255	raw_counts / DESeq2 median-of-ratios	6.017	9.961	361.259	452.774	361.259	452.774
MM_RS10740	0.0996515832579282	0.427837598802266	0.815824163481239	0.899986157989205	330.123233441491	raw_counts / DESeq2 median-of-ratios	0.449	0.816	26.385	36.194	26.385	36.194
MM_RS17685	-0.0945195637162345	0.404961269323133	0.815447738816937	0.899986157989205	972.917626702238	raw_counts / DESeq2 median-of-ratios	6.062	9.333	353.42	421.997	353.42	421.997
MM_RS06405	0.11190265947958	0.482961138741113	0.816770124885185	0.900742021504926	530.568674966242	raw_counts / DESeq2 median-of-ratios	1.9	3.137	108.001	140.711	108.001	140.711
MM_RS01710	-0.244972448876117	1.0596482004501	0.817172783738638	0.900898434418531	75.4149459578914	raw_counts / DESeq2 median-of-ratios	0.828	0.864	44.59	42.662	44.59	42.662
MM_RS09215	0.0995800702845237	0.432769140868353	0.818014260655329	0.901538371507181	252.211298141575	raw_counts / DESeq2 median-of-ratios	3.088	5.387	179.237	241.995	179.237	241.995
MM_RS03165	0.142405543184515	0.622185342901659	0.818962483111731	0.90200778592727	30.4620523117609	raw_counts / DESeq2 median-of-ratios	0.237	0.461	14.214	20.794	14.214	20.794
MM_RS07530	0.107689918660571	0.470017022185138	0.818776279925716	0.90200778592727	227.545552427337	raw_counts / DESeq2 median-of-ratios	1.548	2.928	91.959	128.219	91.959	128.219
MM_RS19230	-0.389187623009584	1.7041951161513	0.819358343260766	0.902156110176182	2.99754609204949	raw_counts / DESeq2 median-of-ratios	0.491	0.598	29.511	31.034	29.511	31.034
MM_RS00515	0.136147046489346	0.598130495251843	0.819940912286391	0.902222335469001	110.060859984253	raw_counts / DESeq2 median-of-ratios	0.332	0.716	20.698	32.467	20.698	32.467
MM_RS12180	-0.135336978608844	0.594517277316777	0.819924727200753	0.902222335469001	110.030090145807	raw_counts / DESeq2 median-of-ratios	0.796	1.061	44.551	47.5	44.551	47.5
MM_RS11290	0.107220436577085	0.472847340079654	0.820614359021633	0.902508866956587	192.441086355693	raw_counts / DESeq2 median-of-ratios	2.044	3.452	117.232	156.665	117.232	156.665
MM_RS05225	-0.0994801529036288	0.438985014738704	0.82072390014784	0.902508866956587	593.236828750144	raw_counts / DESeq2 median-of-ratios	7.491	11.049	431.09	501.229	431.09	501.229
MM_RS00160	0.266283664578009	1.18312994031231	0.821927048483528	0.902969473747489	7.26972908117949	raw_counts / DESeq2 median-of-ratios	0.127	0.208	6.892	9.521	6.892	9.521
MM_RS08515	0.125241834846788	0.555209686548027	0.821531412686395	0.902969473747489	56.9479042422315	raw_counts / DESeq2 median-of-ratios	0.259	0.449	14.831	19.835	14.831	19.835
MM_RS09250	0.0974613565414332	0.432867573170962	0.821860388120499	0.902969473747489	450.501265542751	raw_counts / DESeq2 median-of-ratios	1.352	2.412	78.96	106.333	78.96	106.333
MM_RS12805	0.115629211460874	0.520998216140666	0.824362283815362	0.905069080832251	99.863400580827	raw_counts / DESeq2 median-of-ratios	0.254	0.503	15.388	22.701	15.388	22.701
MM_RS17425	-0.101129934284322	0.455108024070234	0.824149759439542	0.905069080832251	135.934972242524	raw_counts / DESeq2 median-of-ratios	0.204	0.326	12.051	14.613	12.051	14.613
MM_RS00265	-0.133216122523892	0.601852991865571	0.824825143672982	0.905289496741811	82.6180094922754	raw_counts / DESeq2 median-of-ratios	1.505	2.123	85.204	91.645	85.204	91.645
MM_RS01235	0.107654826067865	0.48737295222196	0.825179658207226	0.905390895631435	95.8659720095376	raw_counts / DESeq2 median-of-ratios	0.691	1.196	39.954	54.087	39.954	54.087
MM_RS04875	-0.15825635096541	0.721368896229055	0.82635141091364	0.906100880411337	20.3921636179345	raw_counts / DESeq2 median-of-ratios	0.051	0.07	2.875	3.166	2.875	3.166
MM_RS18925	-0.112306953069018	0.511491305509496	0.826207874245638	0.906100880411337	68.5538513733776	raw_counts / DESeq2 median-of-ratios	10.737	17.22	638.909	779.235	638.909	779.235
MM_RS04040	-0.215361579518806	0.984490152751222	0.826841348781177	0.906350370895013	8.34184434776832	raw_counts / DESeq2 median-of-ratios	0.702	1.092	41.78	47.118	41.78	47.118
MM_RS00910	0.100730003840135	0.461360666872754	0.82717009433403	0.906423066570349	244.17259607306	raw_counts / DESeq2 median-of-ratios	0.211	0.358	12.128	15.998	12.128	15.998
MM_RS00635	0.136049359776373	0.626305738815568	0.828032883600337	0.906612328985809	1187.70068534414	raw_counts / DESeq2 median-of-ratios	11.984	26.975	758.694	1244.533	758.694	1244.533
MM_RS13810	0.125626074433487	0.57699322584444	0.82764308078781	0.906612328985809	58.5716123802455	raw_counts / DESeq2 median-of-ratios	0.303	0.605	18.489	27.632	18.489	27.632
MM_RS11535	-0.105886724994277	0.487732035897706	0.828130254183622	0.906612328985809	235.557606011122	raw_counts / DESeq2 median-of-ratios	3.011	5.14	182.141	227.482	182.141	227.482
MM_RS06345	-0.12161524217203	0.570068943633863	0.83106624483005	0.909488134809081	241.918223965869	raw_counts / DESeq2 median-of-ratios	6.29	11.342	391.468	515.501	391.468	515.501
MM_RS03980	-0.0970429775622052	0.455482336629177	0.831283741051612	0.909488134809081	311.059535028811	raw_counts / DESeq2 median-of-ratios	7.587	12.746	456.294	573.664	456.294	573.664
MM_RS11570	0.11001956171607	0.518466888311461	0.831949670568185	0.909928487062227	639.141663169589	raw_counts / DESeq2 median-of-ratios	1.95	3.158	110.579	146.087	110.579	146.087
MM_RS03590	-0.142703483167636	0.677015482284532	0.833056456137661	0.91056234161376	2140.13741304011	raw_counts / DESeq2 median-of-ratios	5.816	11.398	374.735	510.278	374.735	510.278
MM_RS09565	-0.113938671477589	0.539687030170237	0.832793712758268	0.91056234161376	523.969366072367	raw_counts / DESeq2 median-of-ratios	4.644	7.019	268.454	299.109	268.454	299.109
MM_RS05660	-0.0974662516114206	0.465073269987083	0.83400187560636	0.911307332598661	973.152812996235	raw_counts / DESeq2 median-of-ratios	4.316	7.425	261.725	334.913	261.725	334.913
MM_RS09170	-0.15390944839371	0.744673275978271	0.83625938378923	0.913383530396409	1770.76093730702	raw_counts / DESeq2 median-of-ratios	7.534	15.284	493.691	682.2	493.691	682.2
MM_RS14735	-0.0970847065546605	0.470232695103358	0.836430835739387	0.913383530396409	101.939946279813	raw_counts / DESeq2 median-of-ratios	0.274	0.43	16.05	19.199	16.05	19.199
MM_RS11950	0.132897249517937	0.645028027156355	0.836764903902714	0.913459537951952	2394.01178897261	raw_counts / DESeq2 median-of-ratios	7.09	10.832	391.58	483.173	391.58	483.173
MM_RS03720	-0.173037872365371	0.842425189330684	0.837256153370301	0.913702416478585	8422.64818212276	raw_counts / DESeq2 median-of-ratios	8482.291	17228.044	563588.282	818580.658	563588.282	818580.658
MM_RS07395	-0.129940729344142	0.634684875816671	0.837780993916526	0.913702416478585	500.273467220907	raw_counts / DESeq2 median-of-ratios	6.742	8.627	373.178	389.424	373.178	389.424
MM_RS15565	-0.0995817312073913	0.485743142213451	0.837565068671876	0.913702416478585	110.149610212992	raw_counts / DESeq2 median-of-ratios	1.587	2.553	93.658	112.238	93.658	112.238
MM_RS00295	-0.123904781153595	0.608673333625566	0.838693197266042	0.91440855535256	642.785891680412	raw_counts / DESeq2 median-of-ratios	0.953	1.799	60.134	79.574	60.134	79.574
MM_RS05785	-0.0927824849352299	0.463276615683499	0.841265917462559	0.916924101898289	205.915382362812	raw_counts / DESeq2 median-of-ratios	1.846	2.739	106.33	124.813	106.33	124.813
MM_RS01200	-0.222540086674115	1.12860174791825	0.843685021144969	0.918980783044694	9.88097502290581	raw_counts / DESeq2 median-of-ratios	0.07	0.121	4.548	5.877	4.548	5.877
MM_RS08455	-0.0968647073194915	0.490976108242624	0.843600555116508	0.918980783044694	239.839909304628	raw_counts / DESeq2 median-of-ratios	0.953	1.435	54.888	62.549	54.888	62.549
MM_RS11430	-0.0815409988162608	0.416427054176983	0.844758098277371	0.919859543332295	357.631822175004	raw_counts / DESeq2 median-of-ratios	4.445	6.962	259.799	314.07	259.799	314.07
MM_RS18465	-0.114932067447053	0.59077655450714	0.845749902465575	0.9206492792676	86.2727645580328	raw_counts / DESeq2 median-of-ratios	0.231	0.364	13.798	17.302	13.798	17.302
MM_RS04645	0.148067322870187	0.767163933290102	0.846954186674737	0.921669741894941	15.0631684342925	raw_counts / DESeq2 median-of-ratios	0.095	0.172	5.527	7.749	5.527	7.749
MM_RS03880	-0.0942640806038338	0.490550614421815	0.847617077659315	0.922100594089851	82.1995219265615	raw_counts / DESeq2 median-of-ratios	0.367	0.569	21.48	25.92	21.48	25.92
MM_RS19120	0.194557776551436	1.01828142298116	0.848474794217382	0.922404888538015	7.62647487839043	raw_counts / DESeq2 median-of-ratios	1.376	2.88	82.828	125.245	82.828	125.245
MM_RS12250	0.120817926350747	0.63176728167899	0.848339114756656	0.922404888538015	609.324470681336	raw_counts / DESeq2 median-of-ratios	2.486	5.608	157.952	255.107	157.952	255.107
MM_RS04885	-0.0990692112750869	0.519285086270237	0.848697954769488	0.922404888538015	159.91970754665	raw_counts / DESeq2 median-of-ratios	1.061	1.84	64.367	80.749	64.367	80.749
MM_RS09300	-0.104246187889393	0.547827723531738	0.849081817273451	0.922531801466656	114.757308572922	raw_counts / DESeq2 median-of-ratios	5.867	10.353	360.352	464.838	360.352	464.838
MM_RS02425	0.107870717993124	0.572716433200816	0.850602870191585	0.9238938093213	42.3934578202826	raw_counts / DESeq2 median-of-ratios	0.669	1.177	38.779	51.951	38.779	51.951
MM_RS15800	-0.140456118891966	0.748893916270974	0.851228310003923	0.923968970031156	74.6267751901828	raw_counts / DESeq2 median-of-ratios	1.427	1.781	78.333	78.527	78.333	78.527
MM_RS01080	0.110609873693889	0.591276619749447	0.851606072409586	0.923968970031156	53.4208950009927	raw_counts / DESeq2 median-of-ratios	0.124	0.21	7.066	9.241	7.066	9.241
MM_RS07845	0.107845894465947	0.576881644181961	0.851702729380106	0.923968970031156	44.8171151269634	raw_counts / DESeq2 median-of-ratios	0.446	0.755	25.589	34.482	25.589	34.482
MM_RS16840	0.0991030869782596	0.530257648224106	0.85174209628813	0.923968970031156	54.7203157656077	raw_counts / DESeq2 median-of-ratios	0.166	0.298	9.773	13.599	9.773	13.599
MM_RS01795	-0.112571314976192	0.606327252537494	0.852710625708072	0.924729199747466	45.2843858720324	raw_counts / DESeq2 median-of-ratios	0.211	0.321	12.158	13.866	12.158	13.866
MM_RS16580	0.102907625112099	0.558676860773291	0.853857475884293	0.925682272976883	203.398563658098	raw_counts / DESeq2 median-of-ratios	1.185	1.981	67.408	85.339	67.408	85.339
MM_RS19340	-0.13451159942848	0.738644674222504	0.855499569487792	0.926880650254339	31.6366478932997	raw_counts / DESeq2 median-of-ratios	0.227	0.323	13.205	15.665	13.205	15.665
MM_RS07340	0.0808090302985718	0.443469399644826	0.85541001379046	0.926880650254339	947.650098560406	raw_counts / DESeq2 median-of-ratios	3.612	6.097	207.979	269.573	207.979	269.573
MM_RS09325	0.116752850291234	0.643101849841351	0.855938686212579	0.927065607456333	1916.99942593863	raw_counts / DESeq2 median-of-ratios	64.642	102.075	3603.694	4355.917	3603.694	4355.917
MM_RS16340	-0.0929742647484911	0.514456969028849	0.856584916258223	0.927474702431317	641.543610326388	raw_counts / DESeq2 median-of-ratios	0.836	1.495	51.249	65.979	51.249	65.979
MM_RS13845	0.1357927163208	0.762396588426488	0.858634260805856	0.929323411687596	30.0062799346739	raw_counts / DESeq2 median-of-ratios	0.124	0.197	6.868	8.701	6.868	8.701
MM_RS06810	-0.0941086299001803	0.532181792728174	0.859637608668752	0.929323411687596	640.0085465832	raw_counts / DESeq2 median-of-ratios	4.521	6.527	256.749	282.711	256.749	282.711
MM_RS17555	0.0868669059487029	0.489141937618205	0.85904467468062	0.929323411687596	84.9094416814595	raw_counts / DESeq2 median-of-ratios	0.38	0.658	22.071	29.476	22.071	29.476
MM_RS11425	-0.0803344852553498	0.453805425595479	0.859489479866449	0.929323411687596	786.918528439882	raw_counts / DESeq2 median-of-ratios	4.636	7.018	268.521	324.488	268.521	324.488
MM_RS15365	-0.0792920928410377	0.447096865989338	0.859234421097272	0.929323411687596	171.229868967626	raw_counts / DESeq2 median-of-ratios	0.646	1.052	38.258	46.92	38.258	46.92
MM_RS03050	-0.104177764838545	0.592102920342605	0.860336864585653	0.929788338635434	71.4714297075398	raw_counts / DESeq2 median-of-ratios	0.331	0.458	18.603	20.724	18.603	20.724
MM_RS01205	-0.116634583988526	0.669705638900595	0.861741304711064	0.930045223969369	28.047484640887	raw_counts / DESeq2 median-of-ratios	0.058	0.084	3.297	3.706	3.297	3.706
MM_RS10615	0.108643718922662	0.624818060601131	0.86195932491548	0.930045223969369	33.2772915652229	raw_counts / DESeq2 median-of-ratios	0.227	0.438	13.702	19.917	13.702	19.917
MM_RS11870	0.0904811599835812	0.521244288315705	0.862190158410515	0.930045223969369	164.662486278868	raw_counts / DESeq2 median-of-ratios	0.563	0.907	31.924	41.194	31.924	41.194
MM_RS01475	-0.0880635070586566	0.502933543683432	0.861001302681239	0.930045223969369	1258.15094150698	raw_counts / DESeq2 median-of-ratios	53.966	83.736	3132.313	3595.657	3132.313	3595.657
MM_RS03310	-0.0852782679486837	0.488619286529085	0.861449689540441	0.930045223969369	1434.28089389131	raw_counts / DESeq2 median-of-ratios	4.13	7.334	252.266	326.947	252.266	326.947
MM_RS08035	0.0832381461717997	0.476176400588617	0.86123264410514	0.930045223969369	113.128409120833	raw_counts / DESeq2 median-of-ratios	2.537	4.375	146.892	194.837	146.892	194.837
MM_RS06845	-0.0766064113851797	0.443273972966096	0.862793264528121	0.930405225001601	1037.79915623354	raw_counts / DESeq2 median-of-ratios	2.871	4.762	170.424	208.8	170.424	208.8
MM_RS16565	-0.111071332608418	0.649464782260727	0.864208202325038	0.931144661985981	25.8637433660641	raw_counts / DESeq2 median-of-ratios	0.087	0.142	5.224	6.398	5.224	6.398
MM_RS13445	0.0866559481251703	0.506677771505724	0.86420196295429	0.931144661985981	386.907335529925	raw_counts / DESeq2 median-of-ratios	0.731	1.468	44.695	65.227	44.695	65.227
MM_RS17625	0.0728170086546882	0.426033100847976	0.864287720418951	0.931144661985981	2350.61945957154	raw_counts / DESeq2 median-of-ratios	79.242	142.053	4662.846	6242.645	4662.846	6242.645
MM_RS15760	-0.0957620977807956	0.561507312294954	0.864581781387943	0.93117102367133	98.6287518161505	raw_counts / DESeq2 median-of-ratios	0.303	0.426	17.08	19.151	17.08	19.151
MM_RS19150	-0.103900465123055	0.612789680922877	0.865361512788518	0.931429936170627	115.450996041976	raw_counts / DESeq2 median-of-ratios	1.804	2.475	100.9	108.462	100.9	108.462
MM_RS04120	-0.0727208170309385	0.428603026429665	0.865270142752319	0.931429936170627	531.556463495375	raw_counts / DESeq2 median-of-ratios	2.033	3.283	119.48	144.779	119.48	144.779
MM_RS14040	-0.0699462673750126	0.41418122478274	0.865892280296038	0.931710883533494	513.435872876224	raw_counts / DESeq2 median-of-ratios	2.295	3.614	134.178	164.125	134.178	164.125
MM_RS13055	0.075553179610533	0.450207342686402	0.866725965483138	0.932317497595378	297.300037987457	raw_counts / DESeq2 median-of-ratios	0.989	1.849	59.263	83.8	59.263	83.8
