gene_id	gene_name	Ribo_NitrogenMinus_rep1	Ribo_NitrogenMinus_rep2	Ribo_NitrogenPlus_rep1	Ribo_NitrogenPlus_rep2	RNA_NitrogenMinus_rep1	RNA_NitrogenMinus_rep2	RNA_NitrogenPlus_rep1	RNA_NitrogenPlus_rep2
MM_RS11210	MM_RS11210	261.822	389.976	634.686	247.048	39.148	98.906	141.984	108.297
MM_RS11215	MM_RS11215	179.914	538.09	421.077	323.407	15.472	61.049	38.905	44.618
MM_RS11230	MM_RS11230	47.901	195.335	0	0	0	0	0	0
MM_RS11235	MM_RS11235	46.577	70.044	45.617	5.654	2.452	6.419	0	14.758
MM_RS11240	MM_RS11240	2154.691	4197.719	7329.46	3639.357	274.294	654.616	282.965	591.875
MM_RS11245	MM_RS11245	2908.767	5730.971	10598.147	5386.912	445.644	1062.143	343.173	717.211
MM_RS11250	MM_RS11250	207.249	415.971	527.414	233.293	47.579	142.506	24.511	107.119
MM_RS11255	MM_RS11255	382	256	422	285	444	557	244	622
MM_RS11260	MM_RS11260	100	166	64	24	11	16	8	16
MM_RS11265	MM_RS11265	163	691.032	603	113	70	225.664	51	100
MM_RS11270	MM_RS11270	39	60	60	21	17	22.021	33	38
MM_RS11275	MM_RS11275	25	21	63	6	14	14	8	12
MM_RS11280	MM_RS11280	8	21.01	23	6	2	5	6	10
MM_RS11285	MM_RS11285	218.117	431.232	472.664	336	44	123	131	249
MM_RS11290	MM_RS11290	131	304	307.747	105.955	18	55	24	20
MM_RS11295	MM_RS11295	28	86.033	161	20	19	43	21	18
MM_RS11300	MM_RS11300	731.824	1790.988	1995.839	1216	189	207	179	121
MM_RS11305	MM_RS11305	120	362	563	97	122	160	278	164
MM_RS11310	MM_RS11310	13	40.676	33	12	4	3	1	2
MM_RS11315	MM_RS11315	20	33	66	14	6	4	0	5
MM_RS11320	MM_RS11320	60.538	120.331	270.952	122	48	87.004	91	123.586
MM_RS11325	MM_RS11325	32	70.106	110	36	6	14	15	31
MM_RS11330	MM_RS11330	16.451	24	67.048	21	12	18	125	80.414
MM_RS11335	MM_RS11335	23	62	73	50	56	114	89	82
MM_RS11340	MM_RS11340	82	162.002	300	190	22	30	71	80
MM_RS11350	MM_RS11350	160	368	246	100	35	68	45	47
MM_RS11355	MM_RS11355	17	49.212	23	8	1	3	1	8
MM_RS11360	MM_RS11360	126.318	200.98	247.944	50.682	39.885	7.891	0	58.518
MM_RS11365	MM_RS11365	499	1092	737	335	198	460	382	698
MM_RS11370	MM_RS11370	237.003	433.407	1055.089	481	53	163	177	291
MM_RS11375	MM_RS11375	31.002	41	43	3	5	17	11	2
MM_RS11380	MM_RS11380	117.398	294.367	397	156	63	176	190	213
MM_RS11385	MM_RS11385	464.238	1144.881	404	460	35	121	28	61
MM_RS11390	MM_RS11390	442.411	630.001	1111.991	428	95	117	199	210
MM_RS11395	MM_RS11395	213.591	321.076	1302	398	56	56	121	180
MM_RS11400	MM_RS11400	190	305	619	335	38	30	59	170
MM_RS11405	MM_RS11405	24.011	34.937	164	51	6	19	34	62
MM_RS11410	MM_RS11410	29	26	98.655	74	5.363	19	31	79
MM_RS11415	MM_RS11415	86	132	248.345	154	42.637	57	95	131
MM_RS11420	MM_RS11420	146.125	222	778	447	25	34	119	143
MM_RS11425	MM_RS11425	433	1303.987	1250	512	125	336	117	194
MM_RS11430	MM_RS11430	238	508	530	252	74	110	103	71
MM_RS11435	MM_RS11435	181	324.147	213	138	35	52	32	38
MM_RS11440	MM_RS11440	264.779	625.043	248	261	186	298	51	154
MM_RS11445	MM_RS11445	2447	3789.971	1820.998	1221	616	1231	523	699
MM_RS11450	MM_RS11450	656.11	1222.465	1881	1019	221	326	324	528
MM_RS11455	MM_RS11455	116.835	243.972	223	89	24	58	50	111
MM_RS11460	MM_RS11460	51	236	157	43	17	27	68	51
MM_RS11470	MM_RS11470	222.486	356.815	1129	616	34	62	93	188
MM_RS11475	MM_RS11475	90	123.864	385	82	25	35	43	91
MM_RS11480	MM_RS11480	238.05	366.29	830	212	58	119	113	120
MM_RS11485	MM_RS11485	814	1477	451	176	291	540	311	328
MM_RS11490	MM_RS11490	45	121.991	179.001	32	6	18	13	25
MM_RS11495	MM_RS11495	41	129	174	47	9	22	19	20
MM_RS11500	MM_RS11500	16.456	59.336	94	25	5	2	14	14
MM_RS11505	MM_RS11505	46.085	100.138	155	50	10	28	22	30
MM_RS11510	MM_RS11510	146	269.014	745	253	39	108	206	258
MM_RS11515	MM_RS11515	223	506.161	699	258	37	85	147	204
MM_RS11520	MM_RS11520	311.002	657	245	127	70	199	29	70
MM_RS11525	MM_RS11525	528.051	842.312	339.055	262.022	99	220	46	93.011
MM_RS11535	MM_RS11535	176	288.996	264	212	22	59	44	43
MM_RS11540	MM_RS11540	466.127	910.208	286	293	54	141	51	98
MM_RS11545	MM_RS11545	78.984	176.057	341.35	260	27	35	74	77
MM_RS11550	MM_RS11550	66.5	228.491	533.717	34.455	41.671	50.452	38.653	52.002
MM_RS11555	MM_RS11555	93.409	301.974	114	79	22.812	33.105	34	40
MM_RS11560	MM_RS11560	14.507	35.283	6.366	9.92	1.305	16.807	3.829	9.304
MM_RS11565	MM_RS11565	36	100.029	48	23	3	8	10	15
MM_RS11570	MM_RS11570	373.825	1134.647	1112	306.988	18	237.445	58.827	109
MM_RS11575	MM_RS11575	194.999	465.004	156	220	20	81	12	21
MM_RS11580	MM_RS11580	163	395.057	118	152	45	106	63	58
MM_RS11585	MM_RS11585	50	141.035	42	39	4	23	12	9
MM_RS11590	MM_RS11590	202.271	432.377	164.032	121	30	33	23	23
MM_RS11605	MM_RS11605	18	19	11	5	1	8	1	7
MM_RS11610	MM_RS11610	57	52	64	14	7	8	13	8
MM_RS11615	MM_RS11615	24	28	36	37	5	6	2	9
MM_RS11620	MM_RS11620	91	147.423	260	138	6.022	13	1	10
MM_RS11625	MM_RS11625	23	55.023	78	55	32	46	103	120
MM_RS11630	MM_RS11630	11	15	25	14	11	11	10	15
MM_RS11635	MM_RS11635	43.98	97.004	57	23	10	10	6	9
MM_RS11640	MM_RS11640	19	40	29.851	18	1	7	0	3
MM_RS11645	MM_RS11645	369	558.913	347.001	171	28	54	47	20
MM_RS11650	MM_RS11650	66	226	171.136	53	42	64	24	58
MM_RS11655	MM_RS11655	10	78.39	85	63	1	4	7	9
MM_RS11660	MM_RS11660	37.019	40.901	73	45	1	6	8	7
MM_RS11665	MM_RS11665	162	303.001	292	88	45	86	140	106
MM_RS11670	MM_RS11670	92.646	178	305.33	87.214	42	67	88.247	121.259
MM_RS11675	MM_RS11675	82.132	159.466	125.421	58	47	111.001	70	127
MM_RS11680	MM_RS11680	43	48	41	21	7	11	8	13
MM_RS11685	MM_RS11685	34	80	97	37	3	7	5	7
MM_RS11690	MM_RS11690	30.844	61.779	78.751	28.864	9.001	12.25	21.147	22.187
MM_RS11695	MM_RS11695	37	74	173.988	69	13	23	31	24.996
MM_RS11700	MM_RS11700	52	62	100	57	10	28	69	35
MM_RS11705	MM_RS11705	54.002	116.527	137	56	21	26	19	28
MM_RS11710	MM_RS11710	111	192	139	80	26	46	57	53
MM_RS11715	MM_RS11715	57.549	162.114	141	82	30	39	50	81
MM_RS11720	MM_RS11720	119.798	265.222	100.347	75.006	42	64	26	47
MM_RS11725	MM_RS11725	382.977	1031.38	6068	2670	42	180	246	420
MM_RS11730	MM_RS11730	2628	5424.185	28305.992	26017	222	732	885	1506
MM_RS11735	MM_RS11735	1172.875	2253.392	19000	10142	220	546	1087	1761
MM_RS11740	MM_RS11740	352.001	826	4537	3732	50	154.87	173	344
MM_RS11745	MM_RS11745	256.998	499	3755	1636	21	109	214	253
MM_RS11750	MM_RS11750	186	401	2021	394	23	124	125	286
MM_RS11755	MM_RS11755	121	558.162	1640	945	39	133	133	244
MM_RS11760	MM_RS11760	84	191.99	5001.952	3005	25	103	224	670
MM_RS11765	MM_RS11765	62	169.807	4788	3690	22	70	489	830
MM_RS11770	MM_RS11770	96.127	168.274	5427.782	3458	21	38	328	419
MM_RS11775	MM_RS11775	94	227.216	5525	2383	12	21	132	190
MM_RS11780	MM_RS11780	261	495	7120	804	15	50	350	235
MM_RS11785	MM_RS11785	19750.965	24384.517	98943.274	33276.936	215519.071	108136.351	142397.999	183836.802
MM_RS11790	MM_RS11790	244.182	808.121	918.268	737.327	66.542	172.565	247.22	392.219
MM_RS11795	MM_RS11795	17	59	114	101	1	18	4	61
MM_RS11810	MM_RS11810	397	683.223	1961.457	1882.11	59	120	169	144
MM_RS11815	MM_RS11815	325.084	590.999	1351	855	81	173	152	220
MM_RS11825	MM_RS11825	559	1108.999	5702	1385	55	124	204	144
MM_RS11830	MM_RS11830	442.974	1108.628	1387.968	607.003	39	73.007	93	68
MM_RS11835	MM_RS11835	100	119.284	709	263	39	48	138	128
MM_RS11840	MM_RS11840	249.012	512.496	846	338	97	227	216	277
MM_RS11850	MM_RS11850	120	248	197.913	151.989	37	77	85	88
MM_RS11855	MM_RS11855	43.004	159.006	148.847	49	12	45	52	47
MM_RS11860	MM_RS11860	276	858	987.01	345	42	181	78	106
MM_RS11865	MM_RS11865	862	2015	1271	373	259	466	258	283
MM_RS11870	MM_RS11870	111	260	289	79	44.865	97	53	96
MM_RS11875	MM_RS11875	48	60.986	88.992	37	22	40	161	79
MM_RS11880	MM_RS11880	163.274	327.762	602	357	38	79	59	84
MM_RS11890	MM_RS11890	248.862	471.519	548	352.094	27	56	51	68
MM_RS11895	MM_RS11895	398.375	854.787	1114	329	102	271	159	303
MM_RS11900	MM_RS11900	49	116.589	146	36	20	25	18	25
MM_RS11910	MM_RS11910	25	39	44	29	6	11	8	17
MM_RS11915	MM_RS11915	86.718	345.924	130.016	37.219	30	54.003	39	74
MM_RS11920	MM_RS11920	145	383.019	435	156	50	118	147	117
MM_RS11925	MM_RS11925	26	77	64	16	7	8	15	10
MM_RS11930	MM_RS11930	251	507.01	293	224	84	211	86	110
MM_RS11935	MM_RS11935	434.4	840.11	1522.255	545.896	129.048	326.605	206.663	217.002
MM_RS11940	MM_RS11940	602.6	1293.887	2011.745	985.104	160.952	299.395	293.337	287.998
MM_RS11945	MM_RS11945	0	0	0	0	0	0	0	0
MM_RS11950	MM_RS11950	1850	3385	4991	706	1069	1436	2400	319
MM_RS11955	MM_RS11955	521	1093.969	1498	1615	36	120	185	74
MM_RS11960	MM_RS11960	301.733	756.583	987	494	52	104	124	80
MM_RS11965	MM_RS11965	39	129	44.001	39	19	68	18	52
MM_RS11970	MM_RS11970	167	380.975	174	144	70	210	145	243
MM_RS11975	MM_RS11975	406.894	789.389	462.386	268	94	303	113	153
MM_RS11985	MM_RS11985	562.751	982.019	1426.586	750.707	171.421	274.494	131.489	220.881
MM_RS11990	MM_RS11990	800.218	1891.204	2869.85	2814.088	140.356	305.857	81.827	363.789
MM_RS11995	MM_RS11995	806.368	1466.28	1439.999	1080.643	95.706	275.362	64.035	163.125
MM_RS12000	MM_RS12000	390.089	987.326	615.923	612.593	25.528	35.951	46.095	42.382
MM_RS12005	MM_RS12005	399	568.91	768	675	105	131	102	82
MM_RS12010	MM_RS12010	265.774	507	478	459	22	44	19	30
MM_RS12015	MM_RS12015	116.178	226.024	230.314	235.952	21.852	37.094	15.016	28.703
MM_RS12020	MM_RS12020	393.922	609	632	720	48	90	52	107
MM_RS12025	MM_RS12025	1017	1320	2363	1129	123	365	205	489
MM_RS12030	MM_RS12030	308	419	1191	910	60	97	60	142
MM_RS12035	MM_RS12035	134	221	534	398	32	55	69	90
MM_RS12040	MM_RS12040	142	226.015	466	384	18	49.012	29	71
MM_RS12045	MM_RS12045	561	975.833	1899	2291	127	152	198	346
MM_RS12050	MM_RS12050	89	184	346	426	57	100	132	206
MM_RS12060	MM_RS12060	360	699	207	224	30	104	20	27
MM_RS12065	MM_RS12065	577	1478	216	165	708	993	136	447
MM_RS12070	MM_RS12070	750.106	1498.253	962	555	310	579	425	513
MM_RS12075	MM_RS12075	18	27	41	46	13	17	20	27
MM_RS12080	MM_RS12080	78	230	157	52	4	28	28	43
MM_RS12085	MM_RS12085	76	109	91	43	25	53	22	30
MM_RS12090	MM_RS12090	1	0	1	0	4	11	14	8
MM_RS12095	MM_RS12095	114	181	109	38	18	59	9	18
MM_RS12100	MM_RS12100	63	161	60	41	37	72	34	60
MM_RS12105	MM_RS12105	4069.029	12746.558	7938.903	28103.702	432.032	853	607.654	952
MM_RS12110	MM_RS12110	6056.514	9610.088	22201.247	10938.384	854.396	3264.787	1275.903	3199.976
MM_RS12115	MM_RS12115	752.982	1486.301	4401.984	5052.538	111	263	253	451.697
MM_RS12120	MM_RS12120	5279.6	24580.418	32254.293	81252.345	430.509	1196.574	1757.78	3046.42
MM_RS12125	MM_RS12125	864.634	1264.431	9350.971	5211.581	70.098	98.354	568.444	1099.685
MM_RS12135	MM_RS12135	462.837	734.072	254	137.213	124	224	99	114
MM_RS12140	MM_RS12140	40	107.002	68.644	34	27	42	39	62
MM_RS12145	MM_RS12145	46.003	83.27	65.001	24	5	23	9	26
MM_RS12150	MM_RS12150	14	29	17	13	2	10	0	11
MM_RS12155	MM_RS12155	14	37	32	11	5	2	3	4
MM_RS12160	MM_RS12160	244.379	224.499	762.294	133.247	66.115	85.599	61.512	74.817
MM_RS12165	MM_RS12165	2359	5895	2232	2030	356	997	415	509
MM_RS12170	MM_RS12170	46	94	100	52	9	16	16	21
MM_RS12175	MM_RS12175	420.355	970.067	1291.394	807	162	200	229	185
MM_RS12180	MM_RS12180	76.076	145.559	228	47	6	29	19	12
MM_RS12185	MM_RS12185	4861	9093	6018	1246	227	518	245	326
MM_RS12190	MM_RS12190	104	185	265	125	65	49	70	152
MM_RS12195	MM_RS12195	1150	1549	390	1026	379	762	78	229
MM_RS12200	MM_RS12200	627	1462	608.926	702	60	110	43	64
MM_RS12205	MM_RS12205	111	240	75	56	7	21	12	14
MM_RS12210	MM_RS12210	389.167	752	891	206	53	113	72	89
MM_RS12215	MM_RS12215	29	49	83	20	10	14	12	17
MM_RS12220	MM_RS12220	266	588	1101	539	42	92	76	114
MM_RS12230	MM_RS12230	85	174	501	208	28	46	107	81
MM_RS12235	MM_RS12235	451.028	896.787	1022	374	49	118	124	103
MM_RS12240	MM_RS12240	190	401	366	192	54	223	88	124
MM_RS12245	MM_RS12245	147	370.83	180	133	15	34	12	28
MM_RS12250	MM_RS12250	409	978.645	382	633	63	160	66	122
MM_RS12255	MM_RS12255	368	846	1279.154	243	71	177	92	78
MM_RS12260	MM_RS12260	663.256	1598.998	1707.009	762	29	102	55	54
MM_RS12265	MM_RS12265	277	533	646	395	45	74	30	47
MM_RS12270	MM_RS12270	302	515.006	756	399	84	196	66	180
MM_RS12275	MM_RS12275	376	970	1596	908	62	187	105	156
MM_RS12280	MM_RS12280	421	501	1416	412	119	186	375	302
MM_RS12285	MM_RS12285	218.021	393.441	456.105	109	142	178	146	140
MM_RS12290	MM_RS12290	269	757.985	2084.987	684	93	160	274	229
MM_RS12295	MM_RS12295	425	495.649	1268	792	88	97	81	98
MM_RS12300	MM_RS12300	33.15	66.724	337	220	6	6	37	48
MM_RS12305	MM_RS12305	750.954	1505.991	2842.991	1469	214	388	879	605
MM_RS12310	MM_RS12310	167.829	371.129	136.669	76	111	231	103	163
MM_RS12315	MM_RS12315	821	1448	1165	466	149	395	382	316
MM_RS12320	MM_RS12320	523.881	1204	488	339	69	107	83	57
MM_RS12325	MM_RS12325	20	28.351	13	2	4	5	8	14
MM_RS12330	MM_RS12330	579	1079	1201	474	141	340	341	443
MM_RS12335	MM_RS12335	278	461	605	244	48	101	158	154
MM_RS12340	MM_RS12340	223	537	647	237	68	163.004	119	201
MM_RS12345	MM_RS12345	162	416	260	201	28	51	28	60
MM_RS12355	MM_RS12355	395.999	756	607	322	51	119	135	145
MM_RS12360	MM_RS12360	545	1138.7	1817	1111	169	315	563	580
MM_RS12365	MM_RS12365	10940.503	15200.052	34761.716	10094.253	104561.846	102493.773	129495.073	153734.868
MM_RS12370	MM_RS12370	10917.494	15202.16	34647.123	10072.911	104484.989	102725.298	128884.377	154790.931
MM_RS12375	MM_RS12375	218	566	197	88	26	115	33	39
MM_RS12380	MM_RS12380	355	968	137	96	36	163	33	23
MM_RS12385	MM_RS12385	1661.147	4488.012	994	871	388	1040.02	308	218
MM_RS12390	MM_RS12390	801	1701.005	607	478	123	225	309	89
MM_RS12395	MM_RS12395	73.424	95.004	123.626	34	23	49	21	46
MM_RS12400	MM_RS12400	0	79.434	53.487	37.507	0	0	0	0
MM_RS12405	MM_RS12405	31	71.894	33	13	2	10	1	2
MM_RS12410	MM_RS12410	335.915	546.53	1538	1324	98	204	228	331
MM_RS12415	MM_RS12415	156	428	320	168	124	190	128	217
MM_RS12420	MM_RS12420	673.999	1712	1361	581	165	302	167	306
MM_RS12425	MM_RS12425	379	698.975	321	277	85	93	51	35
MM_RS12430	MM_RS12430	220	474.932	270	188	35	62	27	58
MM_RS12435	MM_RS12435	252.001	445.956	206	100	34	57	21	24
MM_RS12440	MM_RS12440	166.214	360.994	101	40	138	222	65	107
MM_RS12445	MM_RS12445	403.116	613.327	430	152	123	125	139	79
MM_RS12450	MM_RS12450	246	522	263	173	74	174	99	106
MM_RS12455	MM_RS12455	1579	3136	1055	833	151	281	120	182
MM_RS12460	MM_RS12460	379	1127.185	295	328	176	483	117	217
MM_RS12465	MM_RS12465	820	1511	1420	755	129	351	173	185
MM_RS12470	MM_RS12470	19	45	104	55	11	32	27	49
MM_RS12475	MM_RS12475	124.355	257.793	274.944	73.131	32.462	76.663	94.777	105.134
MM_RS12480	MM_RS12480	95	122.459	56	24.12	34	55	23	33
MM_RS12485	MM_RS12485	57	80	165	58	16	19	31	39
MM_RS12490	MM_RS12490	29.645	91.207	83.056	40.869	25.538	53.337	41.223	94.866
MM_RS12495	MM_RS12495	243.967	389.475	122.887	114.881	55.783	104.193	32	41.006
MM_RS12500	MM_RS12500	60	131	52	40	19	29	9	16
MM_RS12515	MM_RS12515	71	90	395	38	27	40	60	48
MM_RS12520	MM_RS12520	152	267.346	269	122	15	39	23	24
MM_RS12525	MM_RS12525	256	389	199	119	41	73	52	46
MM_RS12530	MM_RS12530	236.004	379.055	900.732	733.007	70	92.873	188	160
MM_RS12535	MM_RS12535	149.009	253.932	844	554	53	115	141	189
MM_RS12540	MM_RS12540	1042.735	1473.063	2676	3042	143	343	197	531
MM_RS12545	MM_RS12545	618.691	1389.503	1842	3566.999	54	192	143	329
MM_RS12550	MM_RS12550	132.384	209.648	170.848	75.202	79	79	69.792	138.205
MM_RS12555	MM_RS12555	241	590.977	370	189	38	107	33	63
MM_RS12560	MM_RS12560	269	489	516	691	54	85	220	226
MM_RS12565	MM_RS12565	75	123	103	36	20	34	9	29
MM_RS12570	MM_RS12570	27.001	43.784	36	13	16	18	6	20
MM_RS12575	MM_RS12575	79.935	160.887	44	37	39	89	41	39
MM_RS12580	MM_RS12580	102	226.998	510	1365	43	109	203	501
MM_RS12585	MM_RS12585	158	265.846	951	2541	36	69	158	478
MM_RS12595	MM_RS12595	750.076	1047.341	2293.724	273.556	422.748	778.39	601.488	858.465
MM_RS12600	MM_RS12600	36	57.947	61.799	17	9	12	1	13
MM_RS12610	MM_RS12610	828	2343	6310	2498	142	413.001	296	427
MM_RS12615	MM_RS12615	96.812	198.229	772	538	16	22	79	112
MM_RS12625	MM_RS12625	206.641	378.698	463.721	101	39	101	56	104
MM_RS12630	MM_RS12630	700.418	293.338	589.717	0	165.54	253.919	209.998	148.835
MM_RS12640	MM_RS12640	577.192	1296	889	839	88	145	166	167
MM_RS12645	MM_RS12645	0	0	0	0	0	0	0	0
MM_RS12650	MM_RS12650	697	1143	59.001	41	118	229	4	10
MM_RS12655	MM_RS12655	286.601	308.811	81.128	22	296	372.523	13.129	31
MM_RS12660	MM_RS12660	203.89	395.549	325.012	119.823	34.927	125.644	46	134.769
MM_RS12665	MM_RS12665	14	62	121	70	12	13	31	51
MM_RS12670	MM_RS12670	119.977	233.265	471	184	20.998	35	58	79
MM_RS12675	MM_RS12675	73.041	138.657	376.934	150.489	21.051	26.269	135.5	106.208
MM_RS12680	MM_RS12680	335.516	665.193	551.911	127	79	225.477	56.871	151
MM_RS12695	MM_RS12695	170.048	311.392	239.469	90.177	30.073	70.356	45	58.231
MM_RS12705	MM_RS12705	33.934	0	53.5	0	0	131.871	0	0
MM_RS12710	MM_RS12710	48.014	70	99	27	13	35	45	38
MM_RS12715	MM_RS12715	27.959	75.407	43.026	4.511	21.949	72.731	26.5	60.792
MM_RS12720	MM_RS12720	93	172	144	45	40	83	38	51
MM_RS12725	MM_RS12725	44	55	560	688	19	30	122	153
MM_RS12730	MM_RS12730	126	290.986	676.008	1666	18	47	146	184
MM_RS12735	MM_RS12735	571.456	818.445	2735	3072	244	444	875	2263
MM_RS12740	MM_RS12740	450	543	1612	1779.045	30	154	203	289
MM_RS12745	MM_RS12745	1054.877	1863.565	2963	3072	291	553	475	650
MM_RS12750	MM_RS12750	2693	5830.755	7458	13228.841	825	1207	1448	2200
MM_RS12755	MM_RS12755	5859.998	12706.897	13996.09	37064.973	1694	2537.707	2693	3328
MM_RS12765	MM_RS12765	142	321	2173	1915	24	72	227	395
MM_RS12770	MM_RS12770	387.592	582.401	5071	1755	118	240	966	1461
MM_RS12775	MM_RS12775	377.994	564.009	4374	1719	108	195	633	621
MM_RS12780	MM_RS12780	432	715.658	4857	1780	86	137	321	381
MM_RS12785	MM_RS12785	127	305	1576	995	48	67	299	359
MM_RS12790	MM_RS12790	277.072	546	3968	2524	69	169	478	471
MM_RS12795	MM_RS12795	203	264.637	204	67	48	83	29	44
MM_RS12805	MM_RS12805	71	151.093	101	85	13	43	35	53
MM_RS12810	MM_RS12810	148.874	256.296	613.002	278	65	160	208	249
MM_RS12815	MM_RS12815	77	243	148	28	17	31	18	24
MM_RS12820	MM_RS12820	73	249	142	60	24	42	25	55
MM_RS12825	MM_RS12825	162	325	470	90	22	32	29	22
MM_RS12830	MM_RS12830	55	54.751	38.674	5	10	15	8	3.999
MM_RS12835	MM_RS12835	67	118.39	71	39	6	19	0	5
MM_RS12850	MM_RS12850	202	364	314.316	96	61	127	84	96
MM_RS12855	MM_RS12855	39.917	60	433	464	10	23	31	73
MM_RS12860	MM_RS12860	105	116.99	940	1065	22	62	141	221
MM_RS12865	MM_RS12865	69.99	58	687	671	19	18	62	104
MM_RS12870	MM_RS12870	176	187.191	1258	1038	53	71	184	355
MM_RS12875	MM_RS12875	33	67	257	232	10	15	77	73
MM_RS12890	MM_RS12890	67	90	548	357	26	47	62	141
MM_RS12895	MM_RS12895	135	188	741	525	57	76	87	235
MM_RS12900	MM_RS12900	295	385	1854	1079	105	158	237	452
MM_RS12905	MM_RS12905	192	237	860	314	48	47	71	137
MM_RS12910	MM_RS12910	157	239.009	664	424	59	63	101	128
MM_RS12915	MM_RS12915	94	156	257	48	33	28	51	53
MM_RS12920	MM_RS12920	181.014	443.368	470	400	19	62	247	147
MM_RS12925	MM_RS12925	347.054	1126	1052	707	82	202	190	354
MM_RS12930	MM_RS12930	131	263	611	580	94	179	292	382
MM_RS12935	MM_RS12935	197.953	372.039	778.999	697	54	148	138	395
MM_RS12940	MM_RS12940	155.217	371.083	963	1259	62	103	245	395
MM_RS12945	MM_RS12945	99	210.003	665	211	101	212	284	496
MM_RS12950	MM_RS12950	21	47	258	23	9	17	52	36
MM_RS12955	MM_RS12955	146	188	246	124	53	147	30	83
MM_RS12960	MM_RS12960	865	1878.032	2753	2105	66	239	125	160
MM_RS12965	MM_RS12965	120	307	624	243	59	115	144	200
MM_RS12970	MM_RS12970	450.998	659.208	459.159	237.803	211	316	221	245.465
MM_RS12975	MM_RS12975	215	519	884.255	331	79	185	275	385
MM_RS12980	MM_RS12980	487.997	1352.011	2796.859	646.197	151	301	398	462.535
MM_RS12985	MM_RS12985	1721	2256	10525	3410	450	562	1236	754
MM_RS12990	MM_RS12990	6084.567	7556.996	45714.996	12840	1013	803	1777	876
MM_RS12995	MM_RS12995	1325.906	1723.402	7991	685	414	475	769	392
MM_RS13005	MM_RS13005	388	1529	1482	208	46	199	93	159
MM_RS13015	MM_RS13015	81	218.251	240	120	20	47	48	83
MM_RS13020	MM_RS13020	131.02	353.816	783	539	21	30.002	42.002	31
MM_RS13025	MM_RS13025	56	146	298	211	13	30	19	67
MM_RS13030	MM_RS13030	93.927	252.674	1199	1024	17	92	158	137
MM_RS13035	MM_RS13035	255	690	2111	1073	31	94	235	241
MM_RS13040	MM_RS13040	288.1	1002.307	367.143	417.454	441.627	1666.763	465.625	1070.125
MM_RS13045	MM_RS13045	164.325	343.831	484.311	365	49	117	220	406.803
MM_RS13050	MM_RS13050	285.001	560.878	541	241	33	59	69	78
MM_RS13055	MM_RS13055	202.13	458.822	340	238	28	153	67	96
MM_RS13060	MM_RS13060	60.753	70.185	182	70	14	17	57	75
MM_RS13065	MM_RS13065	285	642	633	234	31	104	83	57
MM_RS13070	MM_RS13070	129	220	74	33	22	46	30	27
MM_RS13075	MM_RS13075	137	266	168	75	37	49	18	42
MM_RS13080	MM_RS13080	344.002	886.972	533	643	23	30	11	18
MM_RS13085	MM_RS13085	418	883	513	513	46	79	21	59
MM_RS13090	MM_RS13090	129	294	298	115	59	144	132	125
MM_RS13095	MM_RS13095	317	799.542	816	523	128	286	205	222
MM_RS13100	MM_RS13100	553.192	2235	1184.939	741	108	217	154	172
MM_RS13105	MM_RS13105	348	957.801	770	278.989	108	351	160	251
MM_RS13110	MM_RS13110	98	229	244	119	45	65	73	58
MM_RS13115	MM_RS13115	33.984	79.49	0	0	0	0	0	0
MM_RS13120	MM_RS13120	441.101	1420	983	1256	114	106	226	131
MM_RS13125	MM_RS13125	112.24	165	270	143	31	70	91	150
MM_RS13130	MM_RS13130	177	541	284	218	10	49	9	20
MM_RS13135	MM_RS13135	145	437	1077.992	240	59	116	176	183
MM_RS13140	MM_RS13140	123.999	341	1005	338	82	423	273	466
MM_RS13145	MM_RS13145	441	1719	3963	2109	78	194	466	280
MM_RS13150	MM_RS13150	235	721	848	400	65	227	140	162
MM_RS13155	MM_RS13155	220	394.06	740	365	134	342	378	500
MM_RS13160	MM_RS13160	30.905	36.11	251	190	6	14	35.905	18
MM_RS13165	MM_RS13165	24	35	90	48	9	12	58	51
MM_RS13170	MM_RS13170	211.162	1135.463	1284.751	251	104	391	166	215
MM_RS13175	MM_RS13175	249.99	405.01	531	277.011	42	136.993	112	244
MM_RS13180	MM_RS13180	58	119	87	58	23	15	11	17
MM_RS13185	MM_RS13185	91	154.474	259	82	18	25	29	31
MM_RS13190	MM_RS13190	164	152	593	204	11	18	19	54
MM_RS13195	MM_RS13195	20	55	19	11	0	6	0	12
MM_RS13200	MM_RS13200	47	50	59	13	19	15	8	11
MM_RS13205	MM_RS13205	46	57	67	30	6	11	1	8
MM_RS13210	MM_RS13210	25	96.001	87	41	29	21.828	16	27
MM_RS13215	MM_RS13215	79	123	105	97	10	22	14	25
MM_RS13220	MM_RS13220	275	336	117	61	20	60	47	20
MM_RS13225	MM_RS13225	61	177	256.934	62	20	23	18	18
MM_RS13230	MM_RS13230	1	4	4	1	0	5	2	13
MM_RS13235	MM_RS13235	117	207.417	472	305	32	51	129	89
MM_RS13240	MM_RS13240	481	815	865	679	172	395	393	373
MM_RS13245	MM_RS13245	69.02	115	115	17	9	20	23	22
MM_RS13250	MM_RS13250	566	1032.058	500	327	90	174	50	129
MM_RS13255	MM_RS13255	146.98	183	245	121	26	34	75	81
MM_RS13260	MM_RS13260	423.35	1151.996	396	292.993	108	274	103	230
MM_RS13265	MM_RS13265	208.716	357.199	748.097	430	61	102	127.994	155
MM_RS13270	MM_RS13270	597	1076	712	1712	103	365	96	259
