gene_id	log2FC_RNA	lfcSE_RNA	pvalue_RNA	padj_RNA	baseMean_counts_RNA	log2FC_basis_RNA	TPM_RNA_NitrogenPlus	TPM_RNA_NitrogenMinus	RPKM_RNA_NitrogenPlus	RPKM_RNA_NitrogenMinus	FPKM_RNA_NitrogenPlus	FPKM_RNA_NitrogenMinus	log2FC_Ribo	lfcSE_Ribo	pvalue_Ribo	padj_Ribo	baseMean_counts_Ribo	log2FC_basis_Ribo	TPM_Ribo_NitrogenPlus	TPM_Ribo_NitrogenMinus	RPKM_Ribo_NitrogenPlus	RPKM_Ribo_NitrogenMinus	FPKM_Ribo_NitrogenPlus	FPKM_Ribo_NitrogenMinus	log2FC_TE_deseq2	lfcSE_TE_deseq2	stat_TE_deseq2	pvalue_TE_deseq2	padj_TE_deseq2	log2FC_TE_xtail	pvalue_TE_xtail	padj_TE_xtail	log2FC_TE_riborex	pvalue_TE_riborex	padj_TE_riborex	mode	mode_basis	n_TE_methods_sig
MM_RS02375	-0.84702849692153	0.427653934934567	0.0476316579140258	0.164339529686054	248.708622795991	raw_counts / DESeq2 median-of-ratios	0.532	0.29	113.29	61.141	113.29	61.141	-2.3960082633217	0.409887703917285	5.04977211017333e-09	1.77978702740191e-07	1823.84089632035	raw_counts / DESeq2 median-of-ratios	11.266	3.468	653.653	156.824	653.653	156.824	-1.52305977792688	0.520308196052137	-2.92722618917628	0.00342000054446551	0.0856953341425052	-1.55607311141736	0.000693345367939379	0.0432773572388343	-2.36010710415038	1.22741475794709e-06	5.19869541027267e-05	Unchanged	TE from deseq2, alpha = 0.05	2
MM_RS13760	-0.146940301462428	0.528448522720209	0.780966438345072	0.888012987879686	343.437656890972	raw_counts / DESeq2 median-of-ratios	1.102	1.043	234.455	217.011	234.455	217.011	-2.0598762586451	0.482634746810412	1.97249520275975e-05	0.00024956038206345	3042.57808036743	raw_counts / DESeq2 median-of-ratios	28.638	12.844	1747.41	581.576	1747.41	581.576	-1.72232246382295	0.627214473015436	-2.74598648137471	0.00603292494940405	0.118361898805831	-1.91720750793253	0.000282062043710105	0.0220072499103816	-2.02757388880001	0.000564195720711681	0.0074827169827721	Unchanged	TE from deseq2, alpha = 0.05	2
MM_RS17315	7.75970143281048	0.858170225396667	1.53624145140058e-19	2.16067841782282e-17	225.30421107904	raw_counts / DESeq2 median-of-ratios	0.007	1.634	1.587	341.886	1.587	341.886	5.42864376911611	0.580853418806893	9.10433838889826e-21	1.65507288396077e-18	3223.54460108779	raw_counts / DESeq2 median-of-ratios	0.992	79.457	60.806	3759.787	60.806	3759.787	-2.5872916398975	1.03821931172999	-2.49204730702445	0.0127009119695483	0.169386200978495	-2.33290362352018	0.000146273352144552	0.0142891433551417	5.45767451281583	2.01881221556685e-05	0.000504895321721766	Transcriptional	TE from deseq2, alpha = 0.05	2
MM_RS11010	-1.60319198484874	0.932617982502247	0.0856101405308125	0.241669239680251	31.6372520785945	raw_counts / DESeq2 median-of-ratios	0.91	0.314	196.768	64.503	196.768	64.503	-4.37855345870223	0.483406312732014	1.33219740449107e-19	1.70422586485635e-17	655.847610419601	raw_counts / DESeq2 median-of-ratios	46.439	3.871	2775.316	179.458	2775.316	179.458	-2.76575957826363	0.818794325470682	-3.37784409616388	0.000730564872327372	NA	-2.78474986031505	5.74952695675397e-05	0.00742847293078776	-4.35289908140207	3.18971311935871e-06	0.000106027679132101	Unchanged	TE from deseq2, alpha = 0.05	2
MM_RS09785	1.40698070626537	0.636881514600255	0.0271626909063636	0.10896978851865	115.129417236534	raw_counts / DESeq2 median-of-ratios	0.074	0.181	15.499	39.032	15.499	39.032	10.7846145974528	1.5483938742296	3.28326529472007e-12	1.92210141151917e-10	162.832501588249	raw_counts / DESeq2 median-of-ratios	0	1.413	0	66.194	0	66.194	9.11762330547386	1.63137845201819	5.58890752430522	2.28502591421964e-08	NA	7.08121868655169	1.13103325376716e-13	1.94141858009134e-10	10.8167323143537	1.18673982863379e-09	1.11299242499726e-07	Unchanged	TE from deseq2, alpha = 0.05	2
MM_RS14720	-8.43717639462558	1.67243532461697	4.53890000279431e-07	1.35656373833515e-05	35.701078608399	raw_counts / DESeq2 median-of-ratios	0.123	0	26.658	0	26.658	0	8.99678774163051	1.59472453429494	1.68483396389499e-08	5.03906667076146e-07	47.5648323203019	raw_counts / DESeq2 median-of-ratios	0	0.575	0	24.428	0	24.428	17.0361938061492	5.73563141854346	2.97023859501687	0.00297568535401904	NA	17.4683668477553	2.74457328325837e-29	9.42212008142598e-26	9.03752318654621	1.08876281072711e-06	4.68703465732685e-05	Unchanged	TE from deseq2, alpha = 0.05	2
MM_RS16320	0.996098896600413	0.715774308268086	0.164031973819691	NA	29.1739829958877	raw_counts / DESeq2 median-of-ratios	0.074	0.15	15.714	31.393	15.714	31.393	3.28940638899984	0.583884631442627	1.764266165413e-08	5.2083549874671e-07	124.054207177637	raw_counts / DESeq2 median-of-ratios	0.207	3.052	11.651	140.436	11.651	140.436	2.45426245686688	0.817083742124294	3.00368533889337	0.00266731032270772	NA	2.29638765595151	0.000334227097531776	0.0249435136049258	3.32508121355968	6.20881631259199e-05	0.00129399616165608	Unchanged	TE from deseq2, alpha = 0.05	2
MM_RS03030	-0.920654884353432	0.970189651838671	0.342649495336674	0.566080206366583	50.5466886358479	raw_counts / DESeq2 median-of-ratios	0.142	0.084	29.349	17.317	29.349	17.317	-3.62948669509356	1.81009565910473	0.0449485850290906	0.131905193449855	1012.94215026758	raw_counts / DESeq2 median-of-ratios	12.096	1.193	649.67	59.322	649.67	59.322	-2.48745023906174	0.71637358063534	-3.47228081311382	0.000516056226254227	0.0298237494089422	-2.69105655022098	0.198890902399275	0.617353045150733	-3.5902918971197	0.147483706757907	0.389547650799725	TE-only	TE from deseq2, alpha = 0.05	1
MM_RS11990	0.394319156079192	0.600928306867094	0.51170615343383	0.708194036386287	204.625969374503	raw_counts / DESeq2 median-of-ratios	0.204	0.242	44.087	51.646	44.087	51.646	-1.29103359926372	0.502667519520872	0.0102179541182194	0.0433572647719038	2124.49689013494	raw_counts / DESeq2 median-of-ratios	6.34	4.908	388.847	223.072	388.847	223.072	-1.83451518646883	0.538175222118183	-3.40876932098144	0.000652566353295728	0.0332125877614375	-1.69181421566417	0.00253283630348299	0.0928432767254305	-1.2596956615823	0.18724358478606	0.43745698723149	Translational	TE from deseq2, alpha = 0.05	1
MM_RS00395	1.47750103646163	0.756098052012751	0.050687854425872	0.17239638681687	254.547520741421	raw_counts / DESeq2 median-of-ratios	0.413	1.267	85.713	263.606	85.713	263.606	-0.403391859656348	0.898254436872532	0.653370930219129	0.790729920454404	1929.62687668661	raw_counts / DESeq2 median-of-ratios	19.386	18.74	1053.066	916.63	1053.066	916.63	-1.8756405277142	0.554517860474501	-3.38247090203589	0.000718368877320206	0.0332125877614375	-1.88110179137318	0.0372420762534871	0.290300813033939	-0.364921536445883	0.792713359521651	0.909421267847906	TE-only	TE from deseq2, alpha = 0.05	1
MM_RS10395	0.104262461810524	0.847443154816954	0.902081911752391	0.955639278245444	116.28127883522	raw_counts / DESeq2 median-of-ratios	0.254	0.312	52.661	64.507	52.661	64.507	-2.61414570096363	1.78298086893141	0.142603103575486	0.29815443084124	1847.95491942756	raw_counts / DESeq2 median-of-ratios	21.51	4.302	1156.05	213.787	1156.05	213.787	-2.29190718024894	0.6982325120112	-3.28244122240497	0.0010291243797716	0.0419822210218589	-2.71649279006852	0.188875220259741	0.605414372061577	-2.57505170323186	0.261432359107894	0.529314861231556	TE-only	TE from deseq2, alpha = 0.05	1
MM_RS12990	-0.130750201645727	0.641909400318844	0.838596151806314	0.924004024260836	1189.14087467328	raw_counts / DESeq2 median-of-ratios	1.266	0.96	264.777	211.943	264.777	211.943	-1.86287942442895	0.523213105610303	0.000370205459988302	0.00300161891736994	16206.6957959631	raw_counts / DESeq2 median-of-ratios	63.642	26.846	3612.539	1164.643	3612.539	1164.643	-1.74668166738231	0.546014633431298	-3.19896493690234	0.00137921942087769	0.0494592466899168	-1.73579401160337	0.00331014993704851	0.107205138998939	-1.82306399368221	0.0458208947706793	0.187739484625152	Translational	TE from deseq2, alpha = 0.05	1
MM_RS10710	-1.03312844393687	0.413797058415044	0.0125353822919513	0.0630616791888246	466.516753011507	raw_counts / DESeq2 median-of-ratios	3.673	1.771	781.351	372.9	781.351	372.9	-2.55173943762729	0.421621690520816	1.428795689127e-09	5.36419598939635e-08	1933.31647940631	raw_counts / DESeq2 median-of-ratios	41.538	11.759	2434.353	539.862	2434.353	539.862	-1.50643650137992	0.487051666382749	-3.09297063403554	0.00198163743204865	0.0624666163238972	-1.52472030592178	0.0010908286683849	0.0576125356702365	-2.51674900865665	3.53427092524175e-07	1.78480681724708e-05	Unchanged	TE from deseq2, alpha = 0.05	1
MM_RS09155	-0.713044038814783	0.392612844349203	0.0693472790243155	0.209817809469077	273.194437433977	raw_counts / DESeq2 median-of-ratios	0.514	0.285	109.504	61.161	109.504	61.161	-2.28548102298602	0.491257175337108	3.28235983876312e-06	5.39870042051801e-05	1851.86352583107	raw_counts / DESeq2 median-of-ratios	9.142	3.464	552.825	151.098	552.825	151.098	-1.57469278456993	0.53637589213305	-2.93580082115122	0.00332687862952138	0.0854514936878919	-1.57884390597037	0.00254216953457339	0.0928432767254305	-2.25140419470767	0.000185868118601876	0.00332033795543216	Unchanged	TE from deseq2, alpha = 0.05	1
MM_RS09425	-1.1260303202803	0.39451551835942	0.00431439388118742	0.0293895036180032	382.21815249865	raw_counts / DESeq2 median-of-ratios	0.848	0.36	181.208	76.761	181.208	76.761	-3.11074273767137	0.61925935490316	5.07837562000481e-07	1.04408984473194e-05	5287.82407342304	raw_counts / DESeq2 median-of-ratios	26.288	6.297	1667.322	286.267	1667.322	286.267	-1.77776233384529	0.609046502596301	-2.91892708728624	0.00351238367235961	0.0856953341425052	-1.99180030073778	0.00190557525697216	0.0792192635694715	-3.08099443959206	8.31024972602834e-05	0.00165323604398109	Transcriptional	TE from deseq2, alpha = 0.05	1
MM_RS06415	0.585919353011382	0.577714156727062	0.310485961736088	0.530478345725768	570.979450867436	raw_counts / DESeq2 median-of-ratios	0.537	0.849	114.935	176.07	114.935	176.07	-1.8217824936885	0.592714451425798	0.00211474429628955	0.0124367786783098	21242.9292321498	raw_counts / DESeq2 median-of-ratios	67.765	39.162	4261.465	1728.418	4261.465	1728.418	-2.08435022398713	0.724335401873512	-2.87760368828571	0.00400708198545681	0.095824529548769	-2.41455825863781	0.000114878769247442	0.0123243379633271	-1.79022151443843	0.0218894308789386	0.113825040570481	Unchanged	TE from deseq2, alpha = 0.05	1
MM_RS14705	0.702634435069866	0.389928192595598	0.0715519294461176	0.214925456414155	305.819518874714	raw_counts / DESeq2 median-of-ratios	1.743	2.679	369.612	570.288	369.612	570.288	2.14895121800458	0.420812063734799	3.27873773550431e-07	6.99059267804438e-06	3372.39460438895	raw_counts / DESeq2 median-of-ratios	20.51	149.845	1193.492	6612.587	1193.492	6612.587	1.42627778631727	0.501724517723735	2.8427508242733	0.00447260226370111	0.103391655662557	1.44087161825186	0.0018874902967578	0.0792192635694715	2.18562653498653	3.00733578623953e-05	0.000725197942534421	Unchanged	TE from deseq2, alpha = 0.05	1
MM_RS11775	-2.96768452049954	0.540569536930655	4.02111585949595e-08	1.50226375313356e-06	78.1322755898851	raw_counts / DESeq2 median-of-ratios	0.173	0.02	36.838	4.347	36.838	4.347	-4.64032115505389	0.42256280524453	4.69712689822532e-28	2.31769661521004e-25	1903.57008315108	raw_counts / DESeq2 median-of-ratios	10.091	0.656	586.294	29.859	586.294	29.859	-1.66527374612406	0.593920222237157	-2.80386773134508	0.00504936148620441	0.111166101291516	-1.65907335927119	0.00174026594293202	0.075624468127666	-4.60393650162956	2.8800198555499e-19	2.52097738022468e-16	Transcriptional	TE from deseq2, alpha = 0.05	1
MM_RS12115	-0.62797605292922	0.410812727647303	0.126358976163676	0.310189232040399	244.959365475352	raw_counts / DESeq2 median-of-ratios	3.173	1.929	677.505	409.801	677.505	409.801	-2.28359592506892	0.536307096449891	2.06263418729e-05	0.000257196335122732	3102.88294077404	raw_counts / DESeq2 median-of-ratios	99.919	40.203	6195.484	1803.288	6195.484	1803.288	-1.55479077655157	0.552729449454818	-2.81293276138105	0.00490919152527241	0.111166101291516	-1.66234855166491	0.00307730017891315	0.104597737764444	-2.25194963011832	0.000975249641974498	0.0112819628186125	Unchanged	TE from deseq2, alpha = 0.05	1
MM_RS09180	-0.426040448264784	0.363678900140872	0.241408222752711	0.463248042216479	945.962681279069	raw_counts / DESeq2 median-of-ratios	0.783	0.558	166.453	118.294	166.453	118.294	-1.74831432218828	0.397631671620378	1.09849084434585e-05	0.000153610824954274	8719.02847643277	raw_counts / DESeq2 median-of-ratios	20.361	10.358	1202.843	468.083	1202.843	468.083	-1.31969599218609	0.472136016617585	-2.79516060147345	0.0051873938193856	0.112420550429497	-1.32770359600274	0.00282382759360375	0.0999402075138317	-1.71379444871973	0.000201030465540528	0.00349606624178428	Unchanged	TE from deseq2, alpha = 0.05	1
MM_RS11025	-2.4222027066082	0.58598728227959	3.57215873079339e-05	0.000637390412337836	99.3753520751487	raw_counts / DESeq2 median-of-ratios	1.015	0.183	218.025	38.425	218.025	38.425	-4.14183457894445	0.411539596770446	7.94963876137205e-24	2.1374403149763e-21	1773.49960451426	raw_counts / DESeq2 median-of-ratios	41.575	4.025	2457.363	182.195	2457.363	182.195	-1.75290245662508	0.636739115752579	-2.75293666316271	0.00590633216969058	0.118361898805831	-1.7220959645471	0.000994321635130213	0.0533360339594066	-4.10798067986042	2.48134904410207e-09	2.24690434131449e-07	Transcriptional	TE from deseq2, alpha = 0.05	1
MM_RS11165	-0.394650283013591	0.387844480807248	0.308892923798865	0.528650497830332	294.645120185508	raw_counts / DESeq2 median-of-ratios	1.181	0.847	250.614	180.284	250.614	180.284	-1.84990512950528	0.431808849174446	1.83494065196139e-05	0.000236695064781851	4428.00201985974	raw_counts / DESeq2 median-of-ratios	49.407	24.426	2963.419	1108.502	2963.419	1108.502	-1.44437543229926	0.524571031551127	-2.75344108886135	0.00589723826135826	0.118361898805831	-1.46041213643058	0.00197643359891314	0.0798246652361038	-1.81660688139957	0.000572147024062948	0.00751229042594651	Unchanged	TE from deseq2, alpha = 0.05	1
MM_RS11785	0.619041925861274	0.629767782480471	0.325622916099359	0.546360977118294	179365.765898143	raw_counts / DESeq2 median-of-ratios	84758.07	98254.504	17999577.862	22017127.805	17999577.862	22017127.805	-1.37964820379739	0.493588819606301	0.00518777804126379	0.025209809349585	40772.9294550771	raw_counts / DESeq2 median-of-ratios	81463.413	49435.252	4666925.936	2143711.319	4666925.936	2143711.319	-1.68103475782801	0.610271780580499	-2.75456740966948	0.00587697821128059	0.118361898805831	-2.0042714060593	0.000451822520174906	0.0310221342352091	-1.34072811717344	0.0231991340814877	0.118617823612008	Unchanged	TE from deseq2, alpha = 0.05	1
MM_RS05035	-0.548530448122894	0.472606346917651	0.245784356399575	0.466035207098639	389.758188105835	raw_counts / DESeq2 median-of-ratios	0.908	0.553	191.464	119.708	191.464	119.708	-2.09180380050018	0.452265103452116	3.74288042573743e-06	6.0129809258126e-05	1463.52924139533	raw_counts / DESeq2 median-of-ratios	9.764	4.039	580.866	176.609	580.866	176.609	-1.58727996711984	0.582984149211936	-2.72268117283376	0.0064754517006721	0.124742382067114	-1.54763330258206	0.00163363413783746	0.0747768799359465	-2.05617278914393	0.00204576827666608	0.019678342470788	Unchanged	TE from deseq2, alpha = 0.05	1
MM_RS00410	1.20006138981207	0.452710449363228	0.00802926962446002	0.0454928523035164	153.691057374856	raw_counts / DESeq2 median-of-ratios	0.17	0.363	36.338	77.204	36.338	77.204	2.66728488632858	0.466236418276546	1.05970669319514e-08	3.2680597484786e-07	555.098569604022	raw_counts / DESeq2 median-of-ratios	0.535	6.198	32.361	278.475	32.361	278.475	1.46331548460337	0.538419944407753	2.71779583910656	0.00657183752358874	0.124864912948186	1.46242240946467	0.00396157922120469	0.116240183473467	2.7009196869215	3.83994661636632e-05	0.000854550831743894	Transcriptional	TE from deseq2, alpha = 0.05	1
MM_RS06305	-0.269294667999222	0.496552534672203	0.58759211920536	0.766884692696515	95.9266275710394	raw_counts / DESeq2 median-of-ratios	0.247	0.202	52.358	42.542	52.358	42.542	-1.70976690220901	0.47910081541955	0.000358757443997947	0.00293637016959457	1027.05069809427	raw_counts / DESeq2 median-of-ratios	7.97	4.012	466.927	187.837	466.927	187.837	-1.45609661200329	0.536709733180877	-2.71300578689631	0.00666759421818159	0.12497234027862	-1.44916857493483	0.00477992623116686	0.125865567769573	-1.67549476529365	0.00540930087964788	0.0439777836221527	Unchanged	TE from deseq2, alpha = 0.05	1
MM_RS04230	-0.6501409084036	0.3857912662098	0.0919472581842685	0.251252450649813	368.007095110785	raw_counts / DESeq2 median-of-ratios	1.596	0.974	339.415	206.347	339.415	206.347	-1.99271014170558	0.451951886344857	1.03791462033043e-05	0.000145729963358589	1572.31419047835	raw_counts / DESeq2 median-of-ratios	18.458	7.963	1095.507	368.81	1095.507	368.81	-1.36050144650985	0.504949959979497	-2.69432924911033	0.00705304544948599	0.130434320512494	-1.34938880892083	0.00577490940215079	0.136725958466094	-1.95898736218025	0.000283674180796975	0.00452732524841044	Unchanged	TE from deseq2, alpha = 0.05	1
MM_RS12610	-0.167070052188131	0.410541258908191	0.684044198477423	0.827707327206235	293.200040760623	raw_counts / DESeq2 median-of-ratios	0.752	0.653	160.102	137.788	160.102	137.788	-1.51195288182529	0.441236151980145	0.000611121940070592	0.00451028884829877	2716.29799845965	raw_counts / DESeq2 median-of-ratios	21.791	12.174	1259.728	560.483	1259.728	560.483	-1.33496251858014	0.498019331072941	-2.6805435758971	0.00735026938349361	0.132400306946827	-1.35062486143228	0.00478608145739795	0.125865567769573	-1.4764598761568	0.00505969042102756	0.0419140285350737	Unchanged	TE from deseq2, alpha = 0.05	1
MM_RS05720	-0.487180626823712	0.443177317146515	0.271641362696948	0.495309865305713	633.977846660386	raw_counts / DESeq2 median-of-ratios	0.886	0.603	186.543	128.473	186.543	128.473	-2.11719342073087	0.488231265235006	1.44798367203483e-05	0.000194604498179311	16040.1917684622	raw_counts / DESeq2 median-of-ratios	63.409	26.68	3817.224	1158.48	3817.224	1158.48	-1.70978173298185	0.643595676664451	-2.65660848103129	0.00789310514632545	0.136365748265926	-1.63513656440522	0.00163172658605651	0.0747768799359465	-2.08213565920563	0.00351732419987788	0.0309766180587498	Unchanged	TE from deseq2, alpha = 0.05	1
MM_RS02630	0.385353974353285	0.416904003046552	0.355318151890011	0.577132499519763	270.41555470714	raw_counts / DESeq2 median-of-ratios	0.389	0.469	82.264	100.505	82.264	100.505	-1.65602617766365	0.57957221197912	0.00427228129793616	0.0219917430746222	1234.72192506697	raw_counts / DESeq2 median-of-ratios	5.605	3.587	351.566	161.281	351.566	161.281	-1.89346392425771	0.713543795365551	-2.65360575840714	0.0079636810450901	0.136365748265926	-2.04666119410214	0.000774519050970511	0.046647787754066	-1.62504882922299	0.0299631074110351	0.140255115973936	Unchanged	TE from deseq2, alpha = 0.05	1
